"id","species","group","identifier","symbol","entrez_id","percentage","score","unique_grouping"
1931,"Pan troglodytes",1665,"1665","ELOVL6",461436,"100%",1,"1665-troglodytes:cerevisiae"
1932,"Pan troglodytes",1665,"1665","ELOVL2",750765,"100%",1,"1665-troglodytes:cerevisiae"
1933,"Pan troglodytes",1665,"1665","ELOVL4",462842,"100%",1,"1665-troglodytes:cerevisiae"
1934,"Pan troglodytes",1665,"1665","ELOVL3",745450,NULL,0.335,"1665-troglodytes:cerevisiae"
1935,"Pan troglodytes",1665,"1665","ELOVL7",736134,NULL,0.263,"1665-troglodytes:cerevisiae"
1936,"Pan troglodytes",1665,"1665","ELOVL1",456820,NULL,0.22,"1665-troglodytes:cerevisiae"
1937,"Saccharomyces cerevisiae",1665,"1665","ELO1",853243,"100%",1,"1665-troglodytes:cerevisiae"
1938,"Saccharomyces cerevisiae",1665,"1665","FEN1",850400,"100%",1,"1665-troglodytes:cerevisiae"
1939,"Saccharomyces cerevisiae",1665,"1665","SUR4",851087,"100%",1,"1665-troglodytes:cerevisiae"
1940,"Pan troglodytes",1354,"1354","VPS8",460898,"100%",1,"1354-troglodytes:cerevisiae"
1941,"Saccharomyces cerevisiae",1354,"1354","VPS8",851261,"100%",1,"1354-troglodytes:cerevisiae"
1942,"Pan troglodytes",240,"240","ADH5",743928,"99%",1,"240-troglodytes:cerevisiae"
1943,"Saccharomyces cerevisiae",240,"240","SFA1",851386,"100%",1,"240-troglodytes:cerevisiae"
1944,"Pan troglodytes",1321,"1321","LOC1006128",100612854,"100%",1,"1321-troglodytes:cerevisiae"
1945,"Pan troglodytes",1321,"1321","LOC468457",468457,NULL,0.15,"1321-troglodytes:cerevisiae"
1946,"Saccharomyces cerevisiae",1321,"1321","RPL31B",851122,"100%",1,"1321-troglodytes:cerevisiae"
1947,"Saccharomyces cerevisiae",1321,"1321","RPL31A",851484,"100%",1,"1321-troglodytes:cerevisiae"
1948,"Pan troglodytes",422,"422","YWHAE",459638,"99%",1,"422-troglodytes:cerevisiae"
1949,"Saccharomyces cerevisiae",422,"422","BMH2",851676,"100%",1,"422-troglodytes:cerevisiae"
1950,"Saccharomyces cerevisiae",422,"422","BMH1",856924,NULL,0.691,"422-troglodytes:cerevisiae"
1951,"Pan troglodytes",987,"987","Q6B824_PAN",748545,"92%",1,"987-troglodytes:cerevisiae"
1952,"Pan troglodytes",987,"987","Q6B824_PAN",748545,"92%",1,"987-troglodytes:cerevisiae"
1953,"Pan troglodytes",987,"987","Q6B824_PAN",748545,"91%",1,"987-troglodytes:cerevisiae"
1954,"Pan troglodytes",987,"987","Q6B824_PAN",748545,"92%",1,"987-troglodytes:cerevisiae"
1955,"Pan troglodytes",987,"987","Q6B824_PAN",748545,"92%",1,"987-troglodytes:cerevisiae"
1956,"Pan troglodytes",987,"987","Q6B824_PAN",748545,"91%",1,"987-troglodytes:cerevisiae"
1957,"Pan troglodytes",987,"987","Q6B824_PAN",748545,"91%",1,"987-troglodytes:cerevisiae"
1958,"Pan troglodytes",987,"987","Q6B824_PAN",748545,"91%",1,"987-troglodytes:cerevisiae"
1959,"Pan troglodytes",987,"987","Q6B824_PAN",748545,"91%",1,"987-troglodytes:cerevisiae"
1960,"Pan troglodytes",987,"987","Q6B824_PAN",737496,NULL,0.417,"987-troglodytes:cerevisiae"
1961,"Saccharomyces cerevisiae",987,"987","HHF2",852294,"100%",1,"987-troglodytes:cerevisiae"
1962,"Saccharomyces cerevisiae",987,"987","HHF1",852294,"100%",1,"987-troglodytes:cerevisiae"
1963,"Pan troglodytes",681,"681","HKDC1",450504,NULL,0.303,"681-troglodytes:cerevisiae"
1964,"Saccharomyces cerevisiae",681,"681","HXK1",850614,"92%",1,"681-troglodytes:cerevisiae"
1965,"Saccharomyces cerevisiae",681,"681","HXK2",852639,NULL,0.73,"681-troglodytes:cerevisiae"
1966,"Pan troglodytes",246,"246","GCLC",742732,"100%",1,"246-troglodytes:cerevisiae"
1967,"Saccharomyces cerevisiae",246,"246","GSH1",853344,"100%",1,"246-troglodytes:cerevisiae"
1968,"Pan troglodytes",4,"4","MTOR",457945,"100%",1,"4-troglodytes:cerevisiae"
1969,"Saccharomyces cerevisiae",4,"4","TOR2",853632,"100%",1,"4-troglodytes:cerevisiae"
1970,"Saccharomyces cerevisiae",4,"4","TOR1",853529,NULL,0.477,"4-troglodytes:cerevisiae"
1971,"Saccharomyces cerevisiae",1957,"1957","SRX1",853776,"100%",1,"1957-troglodytes:cerevisiae"
1972,"Pan troglodytes",522,"522","MDH2",463484,"100%",1,"522-troglodytes:cerevisiae"
1973,"Saccharomyces cerevisiae",522,"522","MDH1",853777,"97%",1,"522-troglodytes:cerevisiae"
1974,"Pan troglodytes",1654,"1654","SP4",472304,"55%",1,"1654-troglodytes:cerevisiae"
1975,"Pan troglodytes",1654,"1654","SP2",455180,NULL,0.169,"1654-troglodytes:cerevisiae"
1976,"Pan troglodytes",1654,"1654","SP8",472642,NULL,0.094,"1654-troglodytes:cerevisiae"
1977,"Saccharomyces cerevisiae",1654,"1654","MSN2",855053,"100%",1,"1654-troglodytes:cerevisiae"
1978,"Saccharomyces cerevisiae",1654,"1654","MSN4",853803,NULL,0.12,"1654-troglodytes:cerevisiae"
1979,"Pan troglodytes",1324,"1324","NFU1",470394,"100%",1,"1324-troglodytes:cerevisiae"
1980,"Saccharomyces cerevisiae",1324,"1324","NFU1",853826,"100%",1,"1324-troglodytes:cerevisiae"
1981,"Pan troglodytes",538,"538","CYC1",472893,"100%",1,"538-troglodytes:cerevisiae"
1982,"Saccharomyces cerevisiae",538,"538","CYT1",854231,"100%",1,"538-troglodytes:cerevisiae"
1983,"Pan troglodytes",925,"925","RAB5C",454678,"96%",1,"925-troglodytes:cerevisiae"
1984,"Pan troglodytes",925,"925","RAB5A",460217,"95%",1,"925-troglodytes:cerevisiae"
1985,"Pan troglodytes",925,"925","RAB5B",746457,NULL,0.699,"925-troglodytes:cerevisiae"
1986,"Saccharomyces cerevisiae",925,"925","VPS21",854256,"77%",1,"925-troglodytes:cerevisiae"
1987,"Saccharomyces cerevisiae",925,"925","YPT53",855631,NULL,0.127,"925-troglodytes:cerevisiae"
1988,"Pan troglodytes",466,"466","IDH3A",453565,"99%",1,"466-troglodytes:cerevisiae"
1989,"Saccharomyces cerevisiae",466,"466","IDH2",854303,"99%",1,"466-troglodytes:cerevisiae"
1990,"Pan troglodytes",1206,"1206","SPHK1",738821,"59%",1,"1206-troglodytes:cerevisiae"
1991,"Saccharomyces cerevisiae",1206,"1206","LCB5",850964,"100%",1,"1206-troglodytes:cerevisiae"
1992,"Saccharomyces cerevisiae",1206,"1206","LCB4",854342,NULL,0.411,"1206-troglodytes:cerevisiae"
1993,"Pan troglodytes",256,"256","GPD2",459670,"100%",1,"256-troglodytes:cerevisiae"
1994,"Saccharomyces cerevisiae",256,"256","GUT2",854651,"100%",1,"256-troglodytes:cerevisiae"
1995,"Pan troglodytes",1980,"1980","FOXO1",467352,NULL,0.331,"1980-troglodytes:cerevisiae"
1996,"Saccharomyces cerevisiae",1980,"1980","FKH2",855656,"100%",1,"1980-troglodytes:cerevisiae"
1997,"Saccharomyces cerevisiae",1980,"1980","FKH1",854675,NULL,0.209,"1980-troglodytes:cerevisiae"
1998,"Pan troglodytes",1057,"1057","LOC740001",740001,"100%",1,"1057-troglodytes:cerevisiae"
1999,"Pan troglodytes",1057,"1057","CYB5R3",458883,NULL,0.454,"1057-troglodytes:cerevisiae"
2000,"Saccharomyces cerevisiae",1057,"1057","PGA3",854914,"88%",1,"1057-troglodytes:cerevisiae"
2001,"Saccharomyces cerevisiae",1057,"1057","AIM33",854887,NULL,0.278,"1057-troglodytes:cerevisiae"
2002,"Pan troglodytes",546,"546","RRAGB",473629,"100%",1,"546-troglodytes:cerevisiae"
2003,"Pan troglodytes",546,"546","RRAGB",473629,NULL,0.789,"546-troglodytes:cerevisiae"
2004,"Saccharomyces cerevisiae",546,"546","GTR1",854918,"100%",1,"546-troglodytes:cerevisiae"
2005,"Pan troglodytes",686,"686","PRDX2",468740,"100%",1,"686-troglodytes:cerevisiae"
2006,"Pan troglodytes",686,"686","PRDX1",456537,NULL,0.483,"686-troglodytes:cerevisiae"
2007,"Saccharomyces cerevisiae",686,"686","TSA1",854980,"100%",1,"686-troglodytes:cerevisiae"
2008,"Saccharomyces cerevisiae",686,"686","TSA2",852064,NULL,0.718,"686-troglodytes:cerevisiae"
2009,"Pan troglodytes",752,"752","RAB7A",470919,"96%",1,"752-troglodytes:cerevisiae"
2010,"Saccharomyces cerevisiae",752,"752","YPT7",855012,"100%",1,"752-troglodytes:cerevisiae"
2011,"Pan troglodytes",1654,"1654","SP4",472304,"55%",1,"1654-troglodytes:cerevisiae"
2012,"Pan troglodytes",1654,"1654","SP2",455180,NULL,0.169,"1654-troglodytes:cerevisiae"
2013,"Pan troglodytes",1654,"1654","SP8",472642,NULL,0.094,"1654-troglodytes:cerevisiae"
2014,"Saccharomyces cerevisiae",1654,"1654","MSN2",855053,"100%",1,"1654-troglodytes:cerevisiae"
2015,"Saccharomyces cerevisiae",1654,"1654","MSN4",853803,NULL,0.12,"1654-troglodytes:cerevisiae"
2016,"Pan troglodytes",1822,"1822","CHMP6",746104,"100%",1,"1822-troglodytes:cerevisiae"
2017,"Saccharomyces cerevisiae",1822,"1822","VPS20",855101,"100%",1,"1822-troglodytes:cerevisiae"
2018,"Pan troglodytes",798,"798","PPAT",461309,"100%",1,"798-troglodytes:cerevisiae"
2019,"Saccharomyces cerevisiae",798,"798","ADE4",855346,"100%",1,"798-troglodytes:cerevisiae"
2020,"Pan troglodytes",164,"164","LOC462950",462950,"91%",1,"164-troglodytes:cerevisiae"
2021,"Saccharomyces cerevisiae",164,"164","RPD3",855386,"99%",1,"164-troglodytes:cerevisiae"
2022,"Pan troglodytes",832,"832","RRAS2",737793,"40%",1,"832-troglodytes:cerevisiae"
2023,"Pan troglodytes",832,"832","RRAS",468955,NULL,0.193,"832-troglodytes:cerevisiae"
2024,"Saccharomyces cerevisiae",832,"832","RAS1",854268,"100%",1,"832-troglodytes:cerevisiae"
2025,"Saccharomyces cerevisiae",832,"832","RAS2",855625,NULL,0.301,"832-troglodytes:cerevisiae"
2026,"Pan troglodytes",416,"416","DLAT",466780,"99%",1,"416-troglodytes:cerevisiae"
2027,"Saccharomyces cerevisiae",416,"416","LAT1",855653,"100%",1,"416-troglodytes:cerevisiae"
2028,"Pan troglodytes",1980,"1980","FOXO1",467352,NULL,0.331,"1980-troglodytes:cerevisiae"
2029,"Saccharomyces cerevisiae",1980,"1980","FKH2",855656,"100%",1,"1980-troglodytes:cerevisiae"
2030,"Saccharomyces cerevisiae",1980,"1980","FKH1",854675,NULL,0.209,"1980-troglodytes:cerevisiae"
2031,"Pan troglodytes",1183,"1183","BECN1",454700,"100%",1,"1183-troglodytes:cerevisiae"
2032,"Saccharomyces cerevisiae",1183,"1183","VPS30",855983,"100%",1,"1183-troglodytes:cerevisiae"
2033,"Saccharomyces cerevisiae",848,"848","HST2",856092,"94%",1,"848-troglodytes:cerevisiae"
2034,"Pan troglodytes",491,"491","DPP4",459689,"99%",1,"491-troglodytes:cerevisiae"
2035,"Pan troglodytes",491,"491","FAP",459691,NULL,0.405,"491-troglodytes:cerevisiae"
2036,"Saccharomyces cerevisiae",491,"491","DAP2",856423,"100%",1,"491-troglodytes:cerevisiae"
2037,"Saccharomyces cerevisiae",491,"491","STE13",854394,NULL,0.072,"491-troglodytes:cerevisiae"
2038,"Pan troglodytes",422,"422","YWHAE",459638,"99%",1,"422-troglodytes:cerevisiae"
2039,"Saccharomyces cerevisiae",422,"422","BMH2",851676,"100%",1,"422-troglodytes:cerevisiae"
2040,"Saccharomyces cerevisiae",422,"422","BMH1",856924,NULL,0.691,"422-troglodytes:cerevisiae"
2041,"Rattus norvegicus",1703,"1703","Duox2",79107,"100%",1,"1703-norvegicus:cerevisiae"
2042,"Rattus norvegicus",1703,"1703","Duox1",266807,NULL,0.756,"1703-norvegicus:cerevisiae"
2043,"Saccharomyces cerevisiae",1703,"1703","FRE5",854566,"100%",1,"1703-norvegicus:cerevisiae"
2044,"Saccharomyces cerevisiae",1703,"1703","FRE2",853660,NULL,0.323,"1703-norvegicus:cerevisiae"
2045,"Saccharomyces cerevisiae",1703,"1703","FRE3",854563,NULL,0.311,"1703-norvegicus:cerevisiae"
2046,"Saccharomyces cerevisiae",1703,"1703","FRE4",855797,NULL,0.299,"1703-norvegicus:cerevisiae"
2047,"Saccharomyces cerevisiae",1703,"1703","FRE6",850675,NULL,0.221,"1703-norvegicus:cerevisiae"
2048,"Saccharomyces cerevisiae",1703,"1703","FRE1",850911,NULL,0.08,"1703-norvegicus:cerevisiae"
2049,"Rattus norvegicus",658,"658","Sc5dl",114100,"100%",1,"658-norvegicus:cerevisiae"
2050,"Saccharomyces cerevisiae",658,"658","ERG3",850745,"100%",1,"658-norvegicus:cerevisiae"
2051,"Rattus norvegicus",1960,"1960","RGD1561425",301378,"59%",1,"1960-norvegicus:cerevisiae"
2052,"Rattus norvegicus",1960,"1960","LOC1003647",681354,NULL,0.356,"1960-norvegicus:cerevisiae"
2053,"Saccharomyces cerevisiae",1960,"1960","NNT1",850991,"100%",1,"1960-norvegicus:cerevisiae"
2054,"Rattus norvegicus",1636,"1636","Elovl6",171402,"100%",1,"1636-norvegicus:cerevisiae"
2055,"Rattus norvegicus",1636,"1636","Elovl3",309449,NULL,0.303,"1636-norvegicus:cerevisiae"
2056,"Saccharomyces cerevisiae",1636,"1636","ELO1",853243,"100%",1,"1636-norvegicus:cerevisiae"
2057,"Saccharomyces cerevisiae",1636,"1636","SUR4",851087,NULL,0.366,"1636-norvegicus:cerevisiae"
2058,"Rattus norvegicus",1363,"1363","Vps8",287990,"100%",1,"1363-norvegicus:cerevisiae"
2059,"Saccharomyces cerevisiae",1363,"1363","VPS8",851261,"100%",1,"1363-norvegicus:cerevisiae"
2060,"Rattus norvegicus",469,"469","Adh7",171178,"100%",1,"469-norvegicus:cerevisiae"
2061,"Rattus norvegicus",469,"469","ADH1_RAT",24172,NULL,0.359,"469-norvegicus:cerevisiae"
2062,"Rattus norvegicus",469,"469","Adh6a",295498,NULL,0.234,"469-norvegicus:cerevisiae"
2063,"Rattus norvegicus",469,"469","Adh6",310903,NULL,0.218,"469-norvegicus:cerevisiae"
2064,"Saccharomyces cerevisiae",469,"469","SFA1",851386,"100%",1,"469-norvegicus:cerevisiae"
2065,"Rattus norvegicus",1284,"1284","D4ABZ9_RAT",100359596,NULL,0.947,"1284-norvegicus:cerevisiae"
2066,"Rattus norvegicus",1284,"1284","Rpl31",64298,"99%",1,"1284-norvegicus:cerevisiae"
2067,"Rattus norvegicus",1284,"1284","LOC1003641",100360252,NULL,0.885,"1284-norvegicus:cerevisiae"
2068,"Rattus norvegicus",1284,"1284","RGD1562547",299740,NULL,0.867,"1284-norvegicus:cerevisiae"
2069,"Rattus norvegicus",1284,"1284","RGD1564839",289401,NULL,0.841,"1284-norvegicus:cerevisiae"
2070,"Rattus norvegicus",1284,"1284","LOC690384",690384,NULL,0.823,"1284-norvegicus:cerevisiae"
2071,"Rattus norvegicus",1284,"1284","RGD1563551",502887,NULL,0.805,"1284-norvegicus:cerevisiae"
2072,"Rattus norvegicus",1284,"1284","RGD1561195",298126,NULL,0.779,"1284-norvegicus:cerevisiae"
2073,"Rattus norvegicus",1284,"1284","RGD1561841",310388,NULL,0.726,"1284-norvegicus:cerevisiae"
2074,"Rattus norvegicus",1284,"1284","LOC1003599",100359986,NULL,0.637,"1284-norvegicus:cerevisiae"
2075,"Rattus norvegicus",1284,"1284","LOC678801",678801,NULL,0.381,"1284-norvegicus:cerevisiae"
2076,"Saccharomyces cerevisiae",1284,"1284","RPL31B",851122,"100%",1,"1284-norvegicus:cerevisiae"
2077,"Saccharomyces cerevisiae",1284,"1284","RPL31A",851484,"100%",1,"1284-norvegicus:cerevisiae"
2078,"Rattus norvegicus",1756,"1756","Sirt5",306840,"80%",1,"1756-norvegicus:cerevisiae"
2079,"Saccharomyces cerevisiae",1756,"1756","SIR2",851520,"100%",1,"1756-norvegicus:cerevisiae"
2080,"Saccharomyces cerevisiae",1756,"1756","HST1",854086,NULL,0.498,"1756-norvegicus:cerevisiae"
2081,"Rattus norvegicus",400,"400","Ywhae",29753,"99%",1,"400-norvegicus:cerevisiae"
2082,"Saccharomyces cerevisiae",400,"400","BMH2",851676,"100%",1,"400-norvegicus:cerevisiae"
2083,"Saccharomyces cerevisiae",400,"400","BMH1",856924,NULL,0.691,"400-norvegicus:cerevisiae"
2084,"Rattus norvegicus",976,"976","Hist2h4",64627,"100%",1,"976-norvegicus:cerevisiae"
2085,"Rattus norvegicus",976,"976","Hist2h4a",64627,"100%",1,"976-norvegicus:cerevisiae"
2086,"Rattus norvegicus",976,"976","Hist1h4b",64627,"100%",1,"976-norvegicus:cerevisiae"
2087,"Rattus norvegicus",976,"976","Hist1h4m",64627,"100%",1,"976-norvegicus:cerevisiae"
2088,"Rattus norvegicus",976,"976","LOC1003609",64627,"100%",1,"976-norvegicus:cerevisiae"
2089,"Rattus norvegicus",976,"976","LOC1003610",64627,"100%",1,"976-norvegicus:cerevisiae"
2090,"Rattus norvegicus",976,"976","LOC679983",64627,"100%",1,"976-norvegicus:cerevisiae"
2091,"Rattus norvegicus",976,"976","LOC684745",64627,"100%",1,"976-norvegicus:cerevisiae"
2092,"Rattus norvegicus",976,"976","LOC679840",64627,"100%",1,"976-norvegicus:cerevisiae"
2093,"Saccharomyces cerevisiae",976,"976","HHF2",852294,"100%",1,"976-norvegicus:cerevisiae"
2094,"Saccharomyces cerevisiae",976,"976","HHF1",852294,"100%",1,"976-norvegicus:cerevisiae"
2095,"Rattus norvegicus",746,"746","Gck",24385,"100%",1,"746-norvegicus:cerevisiae"
2096,"Saccharomyces cerevisiae",746,"746","HXK1",850614,"100%",1,"746-norvegicus:cerevisiae"
2097,"Saccharomyces cerevisiae",746,"746","HXK2",852639,NULL,0.738,"746-norvegicus:cerevisiae"
2098,"Rattus norvegicus",1637,"1637","Hhatl",301073,"100%",1,"1637-norvegicus:cerevisiae"
2099,"Saccharomyces cerevisiae",1637,"1637","GUP2",855912,"100%",1,"1637-norvegicus:cerevisiae"
2100,"Saccharomyces cerevisiae",1637,"1637","GUP1",852796,"100%",1,"1637-norvegicus:cerevisiae"
2101,"Rattus norvegicus",236,"236","Gclc",25283,"100%",1,"236-norvegicus:cerevisiae"
2102,"Saccharomyces cerevisiae",236,"236","GSH1",853344,"100%",1,"236-norvegicus:cerevisiae"
2103,"Rattus norvegicus",6,"6","Mtor",56718,"100%",1,"6-norvegicus:cerevisiae"
2104,"Saccharomyces cerevisiae",6,"6","TOR1",853529,"100%",1,"6-norvegicus:cerevisiae"
2105,"Saccharomyces cerevisiae",6,"6","TOR2",853632,NULL,0.494,"6-norvegicus:cerevisiae"
2106,"Rattus norvegicus",507,"507","Mdh2",81829,"100%",1,"507-norvegicus:cerevisiae"
2107,"Saccharomyces cerevisiae",507,"507","MDH1",853777,"97%",1,"507-norvegicus:cerevisiae"
2108,"Saccharomyces cerevisiae",1801,"1801","MSN2",855053,"100%",1,"1801-norvegicus:cerevisiae"
2109,"Saccharomyces cerevisiae",1801,"1801","MSN4",853803,NULL,0.134,"1801-norvegicus:cerevisiae"
2110,"Rattus norvegicus",1294,"1294","Nfu1",297416,"100%",1,"1294-norvegicus:cerevisiae"
2111,"Saccharomyces cerevisiae",1294,"1294","NFU1",853826,"100%",1,"1294-norvegicus:cerevisiae"
2112,"Rattus norvegicus",901,"901","MAST1",353118,"65%",1,"901-norvegicus:cerevisiae"
2113,"Rattus norvegicus",901,"901","Mast2",313819,NULL,0.526,"901-norvegicus:cerevisiae"
2114,"Saccharomyces cerevisiae",901,"901","PKH2",854053,"95%",1,"901-norvegicus:cerevisiae"
2115,"Saccharomyces cerevisiae",901,"901","PKH1",852101,NULL,0.157,"901-norvegicus:cerevisiae"
2116,"Rattus norvegicus",1756,"1756","Sirt5",306840,"80%",1,"1756-norvegicus:cerevisiae"
2117,"Saccharomyces cerevisiae",1756,"1756","SIR2",851520,"100%",1,"1756-norvegicus:cerevisiae"
2118,"Saccharomyces cerevisiae",1756,"1756","HST1",854086,NULL,0.498,"1756-norvegicus:cerevisiae"
2119,"Saccharomyces cerevisiae",510,"510","CYT1",854231,"100%",1,"510-norvegicus:cerevisiae"
2120,"Rattus norvegicus",917,"917","Rab5b",288779,"98%",1,"917-norvegicus:cerevisiae"
2121,"Rattus norvegicus",917,"917","Rab5a",64633,NULL,0.713,"917-norvegicus:cerevisiae"
2122,"Rattus norvegicus",917,"917","Rab5c",287709,NULL,0.659,"917-norvegicus:cerevisiae"
2123,"Saccharomyces cerevisiae",917,"917","VPS21",854256,"84%",1,"917-norvegicus:cerevisiae"
2124,"Saccharomyces cerevisiae",917,"917","YPT53",855631,NULL,0.135,"917-norvegicus:cerevisiae"
2125,"Rattus norvegicus",443,"443","Idh3a",114096,"100%",1,"443-norvegicus:cerevisiae"
2126,"Saccharomyces cerevisiae",443,"443","IDH2",854303,"99%",1,"443-norvegicus:cerevisiae"
2127,"Rattus norvegicus",1239,"1239","Sphk2",308589,"98%",1,"1239-norvegicus:cerevisiae"
2128,"Saccharomyces cerevisiae",1239,"1239","LCB4",854342,"100%",1,"1239-norvegicus:cerevisiae"
2129,"Rattus norvegicus",303,"303","Gpd2",25062,"100%",1,"303-norvegicus:cerevisiae"
2130,"Saccharomyces cerevisiae",303,"303","GUT2",854651,"100%",1,"303-norvegicus:cerevisiae"
2131,"Rattus norvegicus",1988,"1988","Foxo3",294515,"100%",1,"1988-norvegicus:cerevisiae"
2132,"Rattus norvegicus",1988,"1988","Foxo1",84482,NULL,0.337,"1988-norvegicus:cerevisiae"
2133,"Rattus norvegicus",1988,"1988","Foxo6",313558,NULL,0.273,"1988-norvegicus:cerevisiae"
2134,"Rattus norvegicus",1988,"1988","Foxo4",302415,NULL,0.231,"1988-norvegicus:cerevisiae"
2135,"Saccharomyces cerevisiae",1988,"1988","FKH2",855656,"100%",1,"1988-norvegicus:cerevisiae"
2136,"Saccharomyces cerevisiae",1988,"1988","FKH1",854675,NULL,0.212,"1988-norvegicus:cerevisiae"
2137,"Saccharomyces cerevisiae",1988,"1988","FHL1",856219,NULL,0.055,"1988-norvegicus:cerevisiae"
2138,"Rattus norvegicus",991,"991","Cyb5r1",304805,"100%",1,"991-norvegicus:cerevisiae"
2139,"Rattus norvegicus",991,"991","Cyb5r3",25035,NULL,0.442,"991-norvegicus:cerevisiae"
2140,"Rattus norvegicus",991,"991","NB5R2_RAT",365345,NULL,0.333,"991-norvegicus:cerevisiae"
2141,"Saccharomyces cerevisiae",991,"991","PGA3",854914,"56%",1,"991-norvegicus:cerevisiae"
2142,"Saccharomyces cerevisiae",991,"991","AIM33",854887,NULL,0.264,"991-norvegicus:cerevisiae"
2143,"Rattus norvegicus",529,"529","Rraga",117044,"100%",1,"529-norvegicus:cerevisiae"
2144,"Rattus norvegicus",529,"529","RragB",117043,NULL,0.916,"529-norvegicus:cerevisiae"
2145,"Saccharomyces cerevisiae",529,"529","GTR1",854918,"100%",1,"529-norvegicus:cerevisiae"
2146,"Rattus norvegicus",672,"672","Prdx2",29338,"99%",1,"672-norvegicus:cerevisiae"
2147,"Rattus norvegicus",672,"672","Prdx1",117254,NULL,0.439,"672-norvegicus:cerevisiae"
2148,"Rattus norvegicus",672,"672","Prdx4",85274,NULL,0.162,"672-norvegicus:cerevisiae"
2149,"Saccharomyces cerevisiae",672,"672","TSA1",854980,"100%",1,"672-norvegicus:cerevisiae"
2150,"Saccharomyces cerevisiae",672,"672","TSA2",852064,NULL,0.724,"672-norvegicus:cerevisiae"
2151,"Rattus norvegicus",733,"733","Rab7a",29448,"96%",1,"733-norvegicus:cerevisiae"
2152,"Saccharomyces cerevisiae",733,"733","YPT7",855012,"100%",1,"733-norvegicus:cerevisiae"
2153,"Rattus norvegicus",1682,"1682","Cyp3a18",252931,"56%",1,"1682-norvegicus:cerevisiae"
2154,"Rattus norvegicus",1682,"1682","Cyp3a23/3a",25642,"43%",1,"1682-norvegicus:cerevisiae"
2155,"Rattus norvegicus",1682,"1682","CP3A2_RAT",266682,NULL,0.766,"1682-norvegicus:cerevisiae"
2156,"Rattus norvegicus",1682,"1682","Cyp3a9",171352,NULL,0.731,"1682-norvegicus:cerevisiae"
2157,"Rattus norvegicus",1682,"1682","Tbxas1",24886,NULL,0.222,"1682-norvegicus:cerevisiae"
2158,"Rattus norvegicus",1682,"1682","Cyp46a1",362782,NULL,0.055,"1682-norvegicus:cerevisiae"
2159,"Rattus norvegicus",1682,"1682","Cyp2b15",685222,NULL,0.055,"1682-norvegicus:cerevisiae"
2160,"Rattus norvegicus",1682,"1682","Cyp2c11",29277,NULL,0.054,"1682-norvegicus:cerevisiae"
2161,"Rattus norvegicus",1682,"1682","Cyp2j16",502969,NULL,0.052,"1682-norvegicus:cerevisiae"
2162,"Rattus norvegicus",1682,"1682","Cyp2b12",29295,NULL,0.05,"1682-norvegicus:cerevisiae"
2163,"Saccharomyces cerevisiae",1682,"1682","ERG5",855029,"100%",1,"1682-norvegicus:cerevisiae"
2164,"Saccharomyces cerevisiae",1801,"1801","MSN2",855053,"100%",1,"1801-norvegicus:cerevisiae"
2165,"Saccharomyces cerevisiae",1801,"1801","MSN4",853803,NULL,0.134,"1801-norvegicus:cerevisiae"
2166,"Rattus norvegicus",1652,"1652","Chmp6",287873,"100%",1,"1652-norvegicus:cerevisiae"
