"id","species","group","identifier","symbol","entrez_id","percentage","score","unique_grouping"
5097,"Caenorhabditis elegans",931,"CE19192","Y48A6B.9",176534,NULL,0.169,"931-elegans:cerevisiae"
5098,"Saccharomyces cerevisiae",931,"YBR026C","ETR1",852314,"100%",1,"931-elegans:cerevisiae"
5099,"Caenorhabditis elegans",147,"CE31384","wwp-1",171647,"80%",1,"147-elegans:cerevisiae"
5100,"Saccharomyces cerevisiae",147,"YER125W","RSP5",856862,"100%",1,"147-elegans:cerevisiae"
5101,"Caenorhabditis elegans",168,"CE03959","sams-4",177354,"100%",1,"168-elegans:cerevisiae"
5102,"Caenorhabditis elegans",168,"CE03957","sams-3",178446,NULL,0.814,"168-elegans:cerevisiae"
5103,"Caenorhabditis elegans",168,"CE30175","sams-5",177389,NULL,0.784,"168-elegans:cerevisiae"
5104,"Caenorhabditis elegans",168,"CE08852","sams-1",181370,NULL,0.433,"168-elegans:cerevisiae"
5105,"Saccharomyces cerevisiae",168,"YLR180W","SAM1",850877,"100%",1,"168-elegans:cerevisiae"
5106,"Saccharomyces cerevisiae",168,"YDR502C","SAM2",852113,NULL,0.78,"168-elegans:cerevisiae"
5107,"Caenorhabditis elegans",1807,"CE20222","Y37D8A.18",189618,"100%",1,"1807-elegans:cerevisiae"
5108,"Saccharomyces cerevisiae",1807,"YDR041W","RSM10",851611,"100%",1,"1807-elegans:cerevisiae"
5109,"Caenorhabditis elegans",1444,"CE27609","pnc-1",176833,"100%",1,"1444-elegans:cerevisiae"
5110,"Caenorhabditis elegans",1444,"CE35124","pnc-2",3565064,NULL,0.286,"1444-elegans:cerevisiae"
5111,"Saccharomyces cerevisiae",1444,"YGL037C","PNC1",852846,"100%",1,"1444-elegans:cerevisiae"
5112,"Caenorhabditis elegans",105,"CE27254","Y39G10AR.8",171792,"100%",1,"105-elegans:cerevisiae"
5113,"Saccharomyces cerevisiae",105,"YER025W","GCD11",856746,"100%",1,"105-elegans:cerevisiae"
5114,"Caenorhabditis elegans",1316,"CE37427","mvk-1",175863,"100%",1,"1316-elegans:cerevisiae"
5115,"Saccharomyces cerevisiae",1316,"YMR208W","ERG12",855248,"100%",1,"1316-elegans:cerevisiae"
5116,"Caenorhabditis elegans",1199,"CE30839","Y43F4B.7",259544,"91%",1,"1199-elegans:cerevisiae"
5117,"Caenorhabditis elegans",1199,"CE14213","T27A1.5",173442,NULL,0.535,"1199-elegans:cerevisiae"
5118,"Caenorhabditis elegans",1199,"CE29720","C44B7.6",174125,NULL,0.073,"1199-elegans:cerevisiae"
5119,"Caenorhabditis elegans",1199,"CE20899","F59B2.2",176271,NULL,0.063,"1199-elegans:cerevisiae"
5120,"Caenorhabditis elegans",1199,"CE39824","Y38H6C.17",189698,NULL,0.062,"1199-elegans:cerevisiae"
5121,"Caenorhabditis elegans",1199,"CE16186","H32K16.1",186798,NULL,0.054,"1199-elegans:cerevisiae"
5122,"Saccharomyces cerevisiae",1199,"YKL146W","AVT3",853710,"92%",1,"1199-elegans:cerevisiae"
5123,"Saccharomyces cerevisiae",1199,"YNL101W","AVT4",855622,NULL,0.227,"1199-elegans:cerevisiae"
5124,"Caenorhabditis elegans",1200,"CE32969","Y43H11AL.2",3565323,"100%",1,"1200-elegans:cerevisiae"
5125,"Saccharomyces cerevisiae",1200,"YOL092W","YOL092W",854061,"56%",1,"1200-elegans:cerevisiae"
5126,"Saccharomyces cerevisiae",1200,"YBR147W","RTC2",852444,NULL,0.441,"1200-elegans:cerevisiae"
5127,"Caenorhabditis elegans",1526,"CE18744","aakb-1",181492,"100%",1,"1526-elegans:cerevisiae"
5128,"Caenorhabditis elegans",1526,"CE22044","aakb-2",176552,NULL,0.464,"1526-elegans:cerevisiae"
5129,"Saccharomyces cerevisiae",1526,"YGL208W","SIP2",852664,"100%",1,"1526-elegans:cerevisiae"
5130,"Saccharomyces cerevisiae",1526,"YER027C","GAL83",856749,NULL,0.384,"1526-elegans:cerevisiae"
5131,"Caenorhabditis elegans",100,"CE34400","spg-7",171915,"99%",1,"100-elegans:cerevisiae"
5132,"Saccharomyces cerevisiae",100,"YMR089C","YTA12",855114,"100%",1,"100-elegans:cerevisiae"
5133,"Saccharomyces cerevisiae",100,"YER017C","AFG3",856737,NULL,0.1,"100-elegans:cerevisiae"
5134,"Caenorhabditis elegans",832,"CE27000","Y48G1A.4",171622,"100%",1,"832-elegans:cerevisiae"
5135,"Saccharomyces cerevisiae",832,"YDL148C","NOP14",851407,"100%",1,"832-elegans:cerevisiae"
5136,"Caenorhabditis elegans",1167,"CE27481","Y54E10BR.4",171874,"100%",1,"1167-elegans:cerevisiae"
5137,"Saccharomyces cerevisiae",1167,"YOR056C","NOB1",854221,"100%",1,"1167-elegans:cerevisiae"
5138,"Caenorhabditis elegans",1377,"CE29126","Y55F3AM.3",176922,"38%",1,"1377-elegans:cerevisiae"
5139,"Saccharomyces cerevisiae",1377,"YNL004W","HRB1",855728,"64%",1,"1377-elegans:cerevisiae"
5140,"Caenorhabditis elegans",1651,"CE22587","Y56A3A.19",176622,"100%",1,"1651-elegans:cerevisiae"
5141,"Caenorhabditis elegans",1651,"CE33082","F37C12.3",176008,NULL,0.147,"1651-elegans:cerevisiae"
5142,"Saccharomyces cerevisiae",1651,"YKL192C","ACP1",853642,"100%",1,"1651-elegans:cerevisiae"
5143,"Caenorhabditis elegans",1390,"CE22731","vps-20",171654,"100%",1,"1390-elegans:cerevisiae"
5144,"Saccharomyces cerevisiae",1390,"YMR077C","VPS20",855101,"100%",1,"1390-elegans:cerevisiae"
5145,"Caenorhabditis elegans",1298,"CE33239","Y65B4BR.5",171646,"100%",1,"1298-elegans:cerevisiae"
5146,"Saccharomyces cerevisiae",1298,"YHR193C","EGD2",856600,"100%",1,"1298-elegans:cerevisiae"
5147,"Caenorhabditis elegans",411,"CE24550","acs-13",171643,"99%",1,"411-elegans:cerevisiae"
5148,"Caenorhabditis elegans",411,"CE19275","acs-5",176785,NULL,0.18,"411-elegans:cerevisiae"
5149,"Caenorhabditis elegans",411,"CE23909","acs-18",177918,NULL,0.142,"411-elegans:cerevisiae"
5150,"Caenorhabditis elegans",411,"CE41922","acs-15",187666,NULL,0.119,"411-elegans:cerevisiae"
5151,"Caenorhabditis elegans",411,"CE27444","acs-3",178677,NULL,0.07,"411-elegans:cerevisiae"
5152,"Saccharomyces cerevisiae",411,"YER015W","FAA2",856734,"100%",1,"411-elegans:cerevisiae"
5153,"Caenorhabditis elegans",984,"CE29515","yars-1",177237,"100%",1,"984-elegans:cerevisiae"
5154,"Saccharomyces cerevisiae",984,"YPL097W","MSY1",856007,"100%",1,"984-elegans:cerevisiae"
5155,"Caenorhabditis elegans",820,"CE32083","ZK1127.5",174151,"100%",1,"820-elegans:cerevisiae"
5156,"Saccharomyces cerevisiae",820,"YOL010W","RCL1",854152,"100%",1,"820-elegans:cerevisiae"
5157,"Caenorhabditis elegans",1488,"CE20952","scl-13",178798,"100%",1,"1488-elegans:cerevisiae"
5158,"Caenorhabditis elegans",1488,"CE23800","scl-12",186714,NULL,0.727,"1488-elegans:cerevisiae"
5159,"Caenorhabditis elegans",1488,"CE05905","scl-1",186053,NULL,0.491,"1488-elegans:cerevisiae"
5160,"Caenorhabditis elegans",1488,"CE10802","scl-11",186050,NULL,0.48,"1488-elegans:cerevisiae"
5161,"Caenorhabditis elegans",1488,"CE09196","scl-15",184099,NULL,0.451,"1488-elegans:cerevisiae"
5162,"Caenorhabditis elegans",1488,"CE05385","scl-5",178253,NULL,0.424,"1488-elegans:cerevisiae"
5163,"Caenorhabditis elegans",1488,"CE05906","scl-2",178251,NULL,0.395,"1488-elegans:cerevisiae"
5164,"Caenorhabditis elegans",1488,"CE05907","scl-3",178252,NULL,0.381,"1488-elegans:cerevisiae"
5165,"Caenorhabditis elegans",1488,"CE05388","scl-7",183344,NULL,0.378,"1488-elegans:cerevisiae"
5166,"Caenorhabditis elegans",1488,"CE05389","scl-8",183345,NULL,0.372,"1488-elegans:cerevisiae"
5167,"Caenorhabditis elegans",1488,"CE09282","scl-14",184246,NULL,0.355,"1488-elegans:cerevisiae"
5168,"Caenorhabditis elegans",1488,"CE05387","scl-6",183343,NULL,0.352,"1488-elegans:cerevisiae"
5169,"Caenorhabditis elegans",1488,"CE05901","scl-10",186049,NULL,0.326,"1488-elegans:cerevisiae"
5170,"Caenorhabditis elegans",1488,"CE25386","scl-17",190174,NULL,0.183,"1488-elegans:cerevisiae"
5171,"Caenorhabditis elegans",1488,"CE16723","scl-20",191309,NULL,0.177,"1488-elegans:cerevisiae"
5172,"Caenorhabditis elegans",1488,"CE10800","scl-9",186048,NULL,0.163,"1488-elegans:cerevisiae"
5173,"Saccharomyces cerevisiae",1488,"YKR013W","PRY2",853882,"100%",1,"1488-elegans:cerevisiae"
5174,"Caenorhabditis elegans",1149,"CE30461","aps-3",171691,"100%",1,"1149-elegans:cerevisiae"
5175,"Saccharomyces cerevisiae",1149,"YJL024C","APS3",853429,"100%",1,"1149-elegans:cerevisiae"
5176,"Caenorhabditis elegans",1263,"CE10268","atg-18",179246,"78%",1,"1263-elegans:cerevisiae"
5177,"Saccharomyces cerevisiae",1263,"YFR021W","ATG18",850577,"52%",1,"1263-elegans:cerevisiae"
5178,"Caenorhabditis elegans",926,"CE25486","atg-3",176921,"100%",1,"926-elegans:cerevisiae"
5179,"Saccharomyces cerevisiae",926,"YNR007C","ATG3",855741,"100%",1,"926-elegans:cerevisiae"
5180,"Caenorhabditis elegans",1293,"CE24740","atg-4.2",3565022,"100%",1,"1293-elegans:cerevisiae"
5181,"Saccharomyces cerevisiae",1293,"YNL223W","ATG4",855498,"100%",1,"1293-elegans:cerevisiae"
5182,"Caenorhabditis elegans",6,"CE00480","chc-1",176434,"100%",1,"6-elegans:cerevisiae"
5183,"Saccharomyces cerevisiae",6,"YGL206C","CHC1",852666,"100%",1,"6-elegans:cerevisiae"
5184,"Caenorhabditis elegans",1411,"CE01654","cyp-13A4",188355,"85%",1,"1411-elegans:cerevisiae"
5185,"Caenorhabditis elegans",1411,"CE01660","cyp-13A1",188361,"73%",1,"1411-elegans:cerevisiae"
5186,"Caenorhabditis elegans",1411,"CE01656","cyp-13A5",188356,NULL,0.908,"1411-elegans:cerevisiae"
5187,"Caenorhabditis elegans",1411,"CE01655","cyp-13A7",188362,NULL,0.779,"1411-elegans:cerevisiae"
5188,"Caenorhabditis elegans",1411,"CE01658","cyp-13A3",188359,NULL,0.736,"1411-elegans:cerevisiae"
5189,"Caenorhabditis elegans",1411,"CE37736","cyp-13A10",174522,NULL,0.684,"1411-elegans:cerevisiae"
5190,"Caenorhabditis elegans",1411,"CE15823","cyp-13A12",184473,NULL,0.594,"1411-elegans:cerevisiae"
5191,"Caenorhabditis elegans",1411,"CE15822","cyp-13A11",184472,NULL,0.58,"1411-elegans:cerevisiae"
5192,"Caenorhabditis elegans",1411,"CE01659","cyp-13A2",188360,NULL,0.542,"1411-elegans:cerevisiae"
5193,"Caenorhabditis elegans",1411,"CE01657","cyp-13A6",188357,NULL,0.542,"1411-elegans:cerevisiae"
5194,"Caenorhabditis elegans",1411,"CE13541","cyp-13A8",188358,NULL,0.528,"1411-elegans:cerevisiae"
5195,"Caenorhabditis elegans",1411,"CE37720","cyp-13B2",187068,NULL,0.325,"1411-elegans:cerevisiae"
5196,"Caenorhabditis elegans",1411,"CE09177","cyp-13B1",181462,NULL,0.315,"1411-elegans:cerevisiae"
5197,"Caenorhabditis elegans",1411,"CE29747","cyp-43A1",180838,NULL,0.086,"1411-elegans:cerevisiae"
5198,"Caenorhabditis elegans",1411,"CE41715","cyp-31A3",189467,NULL,0.061,"1411-elegans:cerevisiae"
5199,"Caenorhabditis elegans",1411,"CE37719","cyp-31A2",178065,NULL,0.059,"1411-elegans:cerevisiae"
5200,"Saccharomyces cerevisiae",1411,"YDR402C","DIT2",852011,"100%",1,"1411-elegans:cerevisiae"
5201,"Saccharomyces cerevisiae",1411,"YMR015C","ERG5",855029,"100%",1,"1411-elegans:cerevisiae"
5202,"Caenorhabditis elegans",99,"CE42607","dis-3",177875,"100%",1,"99-elegans:cerevisiae"
5203,"Saccharomyces cerevisiae",99,"YOL021C","DIS3",854138,"100%",1,"99-elegans:cerevisiae"
5204,"Caenorhabditis elegans",1780,"CE31536","elt-6",176993,"100%",1,"1780-elegans:cerevisiae"
5205,"Caenorhabditis elegans",1780,"CE28339","egl-18",176992,NULL,0.268,"1780-elegans:cerevisiae"
5206,"Caenorhabditis elegans",1780,"CE31430","elt-2",181250,NULL,0.059,"1780-elegans:cerevisiae"
5207,"Saccharomyces cerevisiae",1780,"YMR136W","GAT2",855167,"100%",1,"1780-elegans:cerevisiae"
5208,"Caenorhabditis elegans",385,"CE05311","goa-1",172505,"97%",1,"385-elegans:cerevisiae"
5209,"Caenorhabditis elegans",385,"CE24692","gpa-16",171675,NULL,0.306,"385-elegans:cerevisiae"
5210,"Caenorhabditis elegans",385,"CE31599","gpa-4",176865,NULL,0.24,"385-elegans:cerevisiae"
5211,"Caenorhabditis elegans",385,"CE06296","gpa-7",177931,NULL,0.23,"385-elegans:cerevisiae"
5212,"Caenorhabditis elegans",385,"CE04314","gpa-3",179319,NULL,0.172,"385-elegans:cerevisiae"
5213,"Caenorhabditis elegans",385,"CE08571","odr-3",179806,NULL,0.071,"385-elegans:cerevisiae"
5214,"Saccharomyces cerevisiae",385,"YHR005C","GPA1",856394,"93%",1,"385-elegans:cerevisiae"
5215,"Caenorhabditis elegans",1341,"CE26914","hcf-1",177560,"60%",1,"1341-elegans:cerevisiae"
5216,"Saccharomyces cerevisiae",1341,"YPL263C","KEL3",855865,"100%",1,"1341-elegans:cerevisiae"
5217,"Caenorhabditis elegans",1317,"CE27675","hyl-1",177660,"95%",1,"1317-elegans:cerevisiae"
5218,"Caenorhabditis elegans",1317,"CE34329","hyl-2",180743,NULL,0.22,"1317-elegans:cerevisiae"
5219,"Saccharomyces cerevisiae",1317,"YHL003C","LAG1",856386,"100%",1,"1317-elegans:cerevisiae"
5220,"Saccharomyces cerevisiae",1317,"YKL008C","LAC1",853861,NULL,0.674,"1317-elegans:cerevisiae"
5221,"Caenorhabditis elegans",335,"CE35836","ire-1",174305,"99%",1,"335-elegans:cerevisiae"
5222,"Saccharomyces cerevisiae",335,"YHR079C","IRE1",856478,"100%",1,"335-elegans:cerevisiae"
5223,"Caenorhabditis elegans",340,"CE29990","kat-1",174161,"99%",1,"340-elegans:cerevisiae"
5224,"Caenorhabditis elegans",340,"CE04856","T02G5.4",187992,NULL,0.395,"340-elegans:cerevisiae"
5225,"Caenorhabditis elegans",340,"CE04859","T02G5.7",3565206,NULL,0.069,"340-elegans:cerevisiae"
5226,"Saccharomyces cerevisiae",340,"YPL028W","ERG10",856079,"100%",1,"340-elegans:cerevisiae"
5227,"Caenorhabditis elegans",1124,"CE01849","lgg-1",174050,"99%",1,"1124-elegans:cerevisiae"
5228,"Saccharomyces cerevisiae",1124,"YBL078C","ATG8",852200,"100%",1,"1124-elegans:cerevisiae"
5229,"Caenorhabditis elegans",355,"CE24971","mpk-1",175545,"99%",1,"355-elegans:cerevisiae"
5230,"Saccharomyces cerevisiae",355,"YBL016W","FUS3",852265,"85%",1,"355-elegans:cerevisiae"
5231,"Saccharomyces cerevisiae",355,"YGR040W","KSS1",852931,NULL,0.097,"355-elegans:cerevisiae"
5232,"Caenorhabditis elegans",1051,"CE09667","ncbp-2",184953,"100%",1,"1051-elegans:cerevisiae"
5233,"Saccharomyces cerevisiae",1051,"YPL178W","CBC2",855925,"100%",1,"1051-elegans:cerevisiae"
5234,"Caenorhabditis elegans",441,"CE26775","phb-1",171768,"100%",1,"441-elegans:cerevisiae"
5235,"Saccharomyces cerevisiae",441,"YGR132C","PHB1",853033,"100%",1,"441-elegans:cerevisiae"
5236,"Caenorhabditis elegans",464,"CE40718","phb-2",174034,"100%",1,"464-elegans:cerevisiae"
5237,"Saccharomyces cerevisiae",464,"YGR231C","PHB2",853146,"100%",1,"464-elegans:cerevisiae"
5238,"Caenorhabditis elegans",1000,"CE28764","R12E2.2",172011,"100%",1,"1000-elegans:cerevisiae"
5239,"Saccharomyces cerevisiae",1000,"YOR154W","SLP1",854325,"100%",1,"1000-elegans:cerevisiae"
5240,"Caenorhabditis elegans",739,"CE09711","rab-5",172755,"99%",1,"739-elegans:cerevisiae"
5241,"Saccharomyces cerevisiae",739,"YOR089C","VPS21",854256,"83%",1,"739-elegans:cerevisiae"
5242,"Saccharomyces cerevisiae",739,"YNL093W","YPT53",855631,NULL,0.127,"739-elegans:cerevisiae"
5243,"Caenorhabditis elegans",1059,"CE35704","rbr-2",177985,"100%",1,"1059-elegans:cerevisiae"
5244,"Saccharomyces cerevisiae",1059,"YMR176W","ECM5",855214,"100%",1,"1059-elegans:cerevisiae"
5245,"Caenorhabditis elegans",887,"CE23550","sod-1",174141,"98%",1,"887-elegans:cerevisiae"
5246,"Caenorhabditis elegans",887,"CE05080","sod-5",173776,NULL,0.438,"887-elegans:cerevisiae"
5247,"Saccharomyces cerevisiae",887,"YJR104C","SOD1",853568,"100%",1,"887-elegans:cerevisiae"
5248,"Caenorhabditis elegans",907,"CE09323","sod-2",172632,"100%",1,"907-elegans:cerevisiae"
5249,"Caenorhabditis elegans",907,"CE08002","sod-3",181748,NULL,0.806,"907-elegans:cerevisiae"
5250,"Saccharomyces cerevisiae",907,"YHR008C","SOD2",856399,"100%",1,"907-elegans:cerevisiae"
5251,"Caenorhabditis elegans",1324,"CE42686","sptf-3",189783,"100%",1,"1324-elegans:cerevisiae"
5252,"Saccharomyces cerevisiae",1324,"YNL027W","CRZ1",855704,"100%",1,"1324-elegans:cerevisiae"
5253,"Caenorhabditis elegans",512,"CE01408","tbp-1",176054,"100%",1,"512-elegans:cerevisiae"
5254,"Saccharomyces cerevisiae",512,"YER148W","SPT15",856891,"100%",1,"512-elegans:cerevisiae"
5255,"Caenorhabditis elegans",1687,"CE34348","tom-1",172209,"100%",1,"1687-elegans:cerevisiae"
5256,"Saccharomyces cerevisiae",1687,"YBL106C","SRO77",852168,"100%",1,"1687-elegans:cerevisiae"
5257,"Saccharomyces cerevisiae",1687,"YPR032W","SRO7",856144,NULL,0.536,"1687-elegans:cerevisiae"
5258,"Caenorhabditis elegans",707,"CE24516","unc-51",180311,"99%",1,"707-elegans:cerevisiae"
5259,"Saccharomyces cerevisiae",707,"YGL180W","ATG1",852695,"97%",1,"707-elegans:cerevisiae"
5260,"Caenorhabditis elegans",966,"CE00901","wdr-5",175474,"98%",1,"966-elegans:cerevisiae"
5261,"Caenorhabditis elegans",966,"CE11748","wdr-5.2",181540,NULL,0.443,"966-elegans:cerevisiae"
5262,"Caenorhabditis elegans",966,"CE06574","wdr-5.3",179489,NULL,0.415,"966-elegans:cerevisiae"
5263,"Saccharomyces cerevisiae",966,"YBR175W","SWD3",852472,"88%",1,"966-elegans:cerevisiae"
5264,"Caenorhabditis elegans",132,"CE32262","Y47D3A.29",176544,"100%",1,"132-elegans:cerevisiae"
5265,"Saccharomyces cerevisiae",132,"YNL102W","POL1",855621,"100%",1,"132-elegans:cerevisiae"
5266,"Caenorhabditis elegans",1642,"CE22939","Y71H2AM.5",3565081,"100%",1,"1642-elegans:cerevisiae"
5267,"Saccharomyces cerevisiae",1642,"YLR038C","COX12",850727,"100%",1,"1642-elegans:cerevisiae"
5268,"Drosophila melanogaster",1449,"FBpp0085891","Atg7",37141,"100%",1,"1449-melanogaster:sapiens"
5269,"Homo sapiens",1449,"ENSP00000346437","ATG7",10533,"100%",1,"1449-melanogaster:sapiens"
5270,"Drosophila melanogaster",3510,"FBpp0071427","Atg8a",32001,"99%",1,"3510-melanogaster:sapiens"
5271,"Homo sapiens",3510,"ENSP00000306866","GABARAP",11337,"83%",1,"3510-melanogaster:sapiens"
5272,"Drosophila melanogaster",17,"FBpp0078775","bchs",33819,"100%",1,"17-melanogaster:sapiens"
5273,"Homo sapiens",17,"ENSP00000295888","WDFY3",23001,"100%",1,"17-melanogaster:sapiens"
5274,"Drosophila melanogaster",2406,"FBpp0075845","Bmcp",39322,"99%",1,"2406-melanogaster:sapiens"
5275,"Homo sapiens",2406,"ENSP00000311856","SLC25A30",253512,"99%",1,"2406-melanogaster:sapiens"
5276,"Homo sapiens",2406,"ENSP00000342797","SLC25A14",9016,NULL,0.504,"2406-melanogaster:sapiens"
5277,"Drosophila melanogaster",1604,"FBpp0074496","car",32947,"100%",1,"1604-melanogaster:sapiens"
5278,"Homo sapiens",1604,"ENSP00000267199","VPS33A",65082,"99%",1,"1604-melanogaster:sapiens"
5279,"Drosophila melanogaster",669,"FBpp0074825","Cat",40048,"100%",1,"669-melanogaster:sapiens"
5280,"Drosophila melanogaster",669,"FBpp0079333","CG9314",34198,NULL,0.236,"669-melanogaster:sapiens"
5281,"Homo sapiens",669,"ENSP00000241052","CAT",847,"100%",1,"669-melanogaster:sapiens"
5282,"Drosophila melanogaster",2421,"FBpp0072621","Cct1",117353,"100%",1,"2421-melanogaster:sapiens"
5283,"Drosophila melanogaster",2421,"FBpp0072625","Cct2",38180,NULL,0.277,"2421-melanogaster:sapiens"
5284,"Homo sapiens",2421,"ENSP00000292823","PCYT1A",5130,"100%",1,"2421-melanogaster:sapiens"
5285,"Homo sapiens",2421,"ENSP00000368439","PCYT1B",9468,NULL,0.392,"2421-melanogaster:sapiens"
5286,"Drosophila melanogaster",1489,"FBpp0086483","Cdk5",36727,"100%",1,"1489-melanogaster:sapiens"
5287,"Homo sapiens",1489,"ENSP00000297518","CDK5",1020,"100%",1,"1489-melanogaster:sapiens"
5288,"Drosophila melanogaster",1393,"FBpp0076440","cert",38928,"100%",1,"1393-melanogaster:sapiens"
5289,"Homo sapiens",1393,"ENSP00000369862","COL4A3BP",10087,"100%",1,"1393-melanogaster:sapiens"
5290,"Drosophila melanogaster",84,"FBpp0288453","cher",42066,"100%",1,"84-melanogaster:sapiens"
5291,"Homo sapiens",84,"ENSP00000295956","FLNB",2317,NULL,0.578,"84-melanogaster:sapiens"
5292,"Homo sapiens",84,"ENSP00000327145","FLNC",2318,NULL,0.462,"84-melanogaster:sapiens"
5293,"Drosophila melanogaster",3652,"FBpp0079677","chico",64880,"100%",1,"3652-melanogaster:sapiens"
5294,"Homo sapiens",3652,"ENSP00000304895","IRS1",3667,"100%",1,"3652-melanogaster:sapiens"
5295,"Homo sapiens",3652,"ENSP00000365016","IRS2",8660,NULL,0.205,"3652-melanogaster:sapiens"
5296,"Homo sapiens",3652,"ENSP00000361202","IRS4",8471,NULL,0.054,"3652-melanogaster:sapiens"
5297,"Drosophila melanogaster",871,"FBpp0070992","cm",31647,"100%",1,"871-melanogaster:sapiens"
5298,"Homo sapiens",871,"ENSP00000174653","AP3M2",10947,"100%",1,"871-melanogaster:sapiens"
5299,"Homo sapiens",871,"ENSP00000347408","AP3M1",26985,NULL,0.55,"871-melanogaster:sapiens"
5300,"Drosophila melanogaster",3993,"FBpp0086741","DJ-1alpha",36543,"100%",1,"3993-melanogaster:sapiens"
5301,"Drosophila melanogaster",3993,"FBpp0085065","dj-1beta",43652,NULL,0.25,"3993-melanogaster:sapiens"
5302,"Drosophila melanogaster",3993,"FBpp0086741","DJ-1alpha",36543,"100%",1,"3993-melanogaster:sapiens"
5303,"Drosophila melanogaster",3993,"FBpp0085065","dj-1beta",43652,NULL,0.25,"3993-melanogaster:sapiens"
5304,"Drosophila melanogaster",537,"FBpp0070485","dnc",31309,"100%",1,"537-melanogaster:sapiens"
5305,"Homo sapiens",537,"ENSP00000384806","PDE4D",5144,"100%",1,"537-melanogaster:sapiens"
5306,"Homo sapiens",537,"ENSP00000332116","PDE4B",5142,NULL,0.242,"537-melanogaster:sapiens"
5307,"Homo sapiens",537,"ENSP00000270474","PDE4A",5141,NULL,0.227,"537-melanogaster:sapiens"
5308,"Homo sapiens",537,"ENSP00000347689","PDE4C",5143,NULL,0.207,"537-melanogaster:sapiens"
5309,"Drosophila melanogaster",3459,"FBpp0079911","Mt2",34632,"100%",1,"3459-melanogaster:sapiens"
5310,"Homo sapiens",3459,"ENSP00000346652","TRDMT1",1787,"100%",1,"3459-melanogaster:sapiens"
5311,"Drosophila melanogaster",1225,"FBpp0070259","dor",31118,"100%",1,"1225-melanogaster:sapiens"
5312,"Homo sapiens",1225,"ENSP00000220509","VPS18",57617,"100%",1,"1225-melanogaster:sapiens"
5313,"Drosophila melanogaster",473,"FBpp0087142","Ef1alpha48",36271,"100%",1,"473-melanogaster:sapiens"
5314,"Drosophila melanogaster",473,"FBpp0085193","Ef1alpha10",43736,NULL,0.402,"473-melanogaster:sapiens"
5315,"Homo sapiens",473,"ENSP00000339063","EEF1A1",1915,"100%",1,"473-melanogaster:sapiens"
5316,"Homo sapiens",473,"ENSP00000298049","EEF1A2",1917,NULL,0.487,"473-melanogaster:sapiens"
5317,"Drosophila melanogaster",279,"FBpp0073673","g",44819,"100%",1,"279-melanogaster:sapiens"
5318,"Homo sapiens",279,"ENSP00000347416","AP3D1",8943,"100%",1,"279-melanogaster:sapiens"
