id,compound_id,species,strain,dosage,avg_lifespan_change_percent,max_lifespan_change_percent,gender,significance,pubmed_id,notes,biblio_id,last_modified,pvalue
1672,2962,Mus musculus,C57BL/6J,1 g/kg,NULL,NULL,MALE,S,29514072,NAM treatment did not affect the mean or maximum lifespan,19188,13/08/2020 21:53,NULL
1673,3314,Mus musculus,C57BL/6N,100 mg/kg/day,NULL,NULL,NULL,S,28068222,"No statistical difference was detected by the log-rank test in survival of mice over the entire intervention period between control, 100 and 300 mg/kg/day NMN-administered mouse cohorts.",19189,13/08/2020 21:54,NULL
1674,3314,Mus musculus,C57BL/6N,300 mg/kg/day,NULL,NULL,NULL,NS,28068222,"No statistical difference was detected by the log-rank test in survival of mice over the intervention period between control, 100 and 300 mg/kg/day NMN-administered mouse cohorts.",19189,13/08/2020 21:54,NULL
1675,3315,Caenorhabditis elegans,N2,1 mg/mL,4.25,NULL,NULL,S,30448258,,19190,09/06/2020 18:54,NULL
1682,3315,Caenorhabditis elegans,N2,0.1 mg/mL,-3.8,NULL,,NS,30448258,NULL,19190,09/06/2020 18:54,NULL
1683,3315,Caenorhabditis elegans,N2,0.01 mg/mL,-5.4,NULL,,S,30448258,NULL,19190,09/06/2020 18:54,NULL
1684,2690,Saccharomyces cerevisiae,BY4742,50 µM,105.5,93,NULL,S,30405886,Chronological lifespan was performed,19225,09/06/2020 18:54,NULL
1700,3317,Caenorhabditis elegans,N2,3 µ/mL,0.94,4.34,NULL,NS,30319772,NULL,19222,09/06/2020 18:54,NULL
1701,3317,Caenorhabditis elegans,N2,6 µ/mL,8.59,8.69,NULL,S,30319772,NULL,19222,09/06/2020 18:54,NULL
1702,3317,Caenorhabditis elegans,N2,12 µ/mL,17.1,21.73,NULL,S,30319772,NULL,19222,09/06/2020 18:54,NULL
1703,3317,Caenorhabditis elegans,N2,24 µ/mL,26.36,34.78,NULL,S,30319772,NULL,19222,09/06/2020 18:54,NULL
1704,3317,Caenorhabditis elegans,N2,48 µ/mL,4.22,4.34,NULL,NS,30319772,NULL,19222,09/06/2020 18:54,NULL
1705,3317,Caenorhabditis elegans,N2,24 µ/mL,31.32,30.43,NULL,S,30319772,NULL,19222,09/06/2020 18:54,NULL
1706,3318,Caenorhabditis elegans,N2,4 µM,0.63,-4.16,NULL,NS,30319772,,19222,09/06/2020 18:54,NULL
1707,3318,Caenorhabditis elegans,N2,8 µM,2.57,-4.16,NULL,NS,30319772,,19222,09/06/2020 18:54,NULL
1708,3318,Caenorhabditis elegans,N2,16 µM,4.33,0,NULL,NS,30319772,,19222,09/06/2020 18:54,NULL
1709,3318,Caenorhabditis elegans,N2,32 µM,10.31,8.33,NULL,S,30319772,,19222,09/06/2020 18:54,NULL
1710,3318,Caenorhabditis elegans,N2,64 µM,0.94,0,NULL,NS,30319772,,19222,09/06/2020 18:54,NULL
1711,3318,Caenorhabditis elegans,N2,32 µM,18.04,8.33,NULL,S,30319772,"Treatment started at larval phase L1. If started at adult stage only, it couldn't extend lifespan",19222,09/06/2020 18:54,NULL
1712,3385,Caenorhabditis elegans,N2,4 µM,-2.73,0,NULL,NS,30319772,,19222,09/06/2020 18:54,NULL
1713,3385,Caenorhabditis elegans,N2,8 µM,2.66,8.33,NULL,NS,30319772,,19222,09/06/2020 18:54,NULL
1714,3385,Caenorhabditis elegans,N2,16 µM,12.56,25,NULL,S,30319772,,19222,09/06/2020 18:54,NULL
1715,3385,Caenorhabditis elegans,N2,32µM,3.78,8.33,NULL,NS,30319772,NULL,19222,09/06/2020 18:54,NULL
1716,3385,Caenorhabditis elegans,N2,64 µM,4.64,8.33,NULL,S,30319772,,19222,09/06/2020 18:54,NULL
1717,3385,Caenorhabditis elegans,N2,16 µM,25.38,25,NULL,S,30319772,"Treatment started at larval phase L1; If started at adult stage only, it couldn't extend lifespan",19222,09/06/2020 18:54,NULL
1718,2699,Caenorhabditis elegans,N2,50 µM,60.23,NULL,,S,30320257,NULL,19223,09/06/2020 18:54,NULL
1719,3212,Caenorhabditis elegans,N2,5 mM,41.9,NULL,,S,30365103,NULL,19224,09/06/2020 18:54,NULL
1720,3212,Caenorhabditis elegans,N2,5 mM,6.93,NULL,,S,30365103,NULL,19224,09/06/2020 18:54,NULL
1721,3400,Caenorhabditis elegans,N2,50 µg/mL,4.04,NULL,,NS,30266681,NULL,19221,09/06/2020 18:54,NULL
1722,3400,Caenorhabditis elegans,N2,100 µg/mL,12.13,NULL,,NS,30266681,NULL,19221,09/06/2020 18:54,NULL
1723,3400,Caenorhabditis elegans,N2,200 µg/mL,15.17,NULL,,NS,30266681,NULL,19221,09/06/2020 18:54,NULL
1724,3400,Caenorhabditis elegans,N2,500 µg/mL,21.87,NULL,,S,30266681,NULL,19221,09/06/2020 18:54,NULL
1725,3400,Caenorhabditis elegans,N2,1000 µg/mL,17.07,NULL,,S,30266681,NULL,19221,09/06/2020 18:54,NULL
1726,3405,Drosophila melanogaster,Canton-S,1 mg/mL,0,7.77,Male,NS,30263675,NULL,19220,09/06/2020 18:54,NULL
1727,3405,Drosophila melanogaster,Canton-S,2.5 mg/mL,15.38,8.88,Male,S,30263675,NULL,19220,09/06/2020 18:54,NULL
1728,3088,Caenorhabditis elegans,N2,50 mg/mL,22.23,16,,S,30238944,NULL,19218,09/06/2020 18:54,NULL
1729,3088,Caenorhabditis elegans,N2,100 mg/mL,36.52,20,,S,30238944,NULL,19218,09/06/2020 18:54,NULL
1730,3088,Caenorhabditis elegans,N2,200 mg/mL,44.42,24,,S,30238944,NULL,19218,09/06/2020 18:54,NULL
1731,3410,Drosophila melanogaster,B18,0.25% w/v,20.2,NULL,Male,S,30137218,NULL,19216,09/06/2020 18:54,NULL
1732,3410,Drosophila melanogaster,B18,0.25% w/v,14.88,NULL,Female,S,30137218,NULL,19216,09/06/2020 18:54,NULL
1733,3410,Drosophila melanogaster,Oregon-R,0.25% w/v,11.7,NULL,Female,S,30137218,NULL,19216,09/06/2020 18:54,NULL
1734,3410,Drosophila melanogaster,Canton-S,0.25% w/v,17.66,NULL,Female,S,30137218,NULL,19216,09/06/2020 18:54,NULL
1735,3410,Drosophila melanogaster,DGRP-21,0.25% w/v,13.4,NULL,Female,S,30137218,NULL,19216,09/06/2020 18:54,NULL
1736,3410,Drosophila melanogaster,DGRP-38,0.25% w/v,10.1,NULL,Female,S,30137218,NULL,19216,09/06/2020 18:54,NULL
1737,3410,Drosophila melanogaster,DGRP-40,0.25% w/v,4.6,NULL,Female,S,30137218,NULL,19216,09/06/2020 18:54,NULL
1738,3410,Drosophila melanogaster,DGRP-85,0.25% w/v,10,NULL,Female,S,30137218,NULL,19216,09/06/2020 18:54,NULL
1739,3410,Drosophila melanogaster,DGRP-136,0.25% w/v,7.3,NULL,Female,S,30137218,NULL,19216,09/06/2020 18:54,NULL
1740,3419,Caenorhabditis elegans,N2,10 µg/mL,1.5,NULL,,NS,30036983,NULL,19213,09/06/2020 18:54,NULL
1741,3419,Caenorhabditis elegans,N2,100 µg/mL,4.8,NULL,,NS,30036983,NULL,19213,09/06/2020 18:54,NULL
1742,3419,Caenorhabditis elegans,N2,1000 µg/mL,18.6,NULL,,S,30036983,NULL,19213,09/06/2020 18:54,NULL
1743,2694,Caenorhabditis elegans,N2,50 µg/mL,15.39,NULL,,S,30061824,NULL,19215,09/06/2020 18:54,NULL
1744,3423,Caenorhabditis elegans,N2,50 µg/mL,0.82,NULL,,NS,30061824,NULL,19215,09/06/2020 18:54,NULL
1745,3424,Caenorhabditis elegans,N2,50 µg/mL,5.05,NULL,,S,30061824,NULL,19215,09/06/2020 18:54,NULL
1746,3475,Caenorhabditis elegans,N2,50 µg/mL,0.93,NULL,,NS,30061824,NULL,19215,09/06/2020 18:54,NULL
1747,3476,Caenorhabditis elegans,N2,50 µg/mL,8.41,NULL,,S,30061824,NULL,19215,09/06/2020 18:54,NULL
1748,3477,Caenorhabditis elegans,N2,50 µg/mL,5.54,NULL,,S,30061824,NULL,19215,09/06/2020 18:54,NULL
1749,3478,Caenorhabditis elegans,N2,50 µg/mL,14.75,NULL,,S,30061824,NULL,19215,09/06/2020 18:54,NULL
1750,3479,Caenorhabditis elegans,N2,50 µg/mL,-0.84,NULL,,NS,30061824,NULL,19215,09/06/2020 18:54,NULL
1751,2690,Drosophila melanogaster,w1118,50 µM,24.94,15.39,Male,S,30051966,NULL,19214,09/06/2020 18:54,NULL
1752,3481,Caenorhabditis elegans,N2,100 µM,18.3,11.53,,S,30192051,NULL,19217,09/06/2020 18:54,NULL
1753,3482,Caenorhabditis elegans,N2,5 µM,7.49,NULL,,S,29992572,NULL,19212,09/06/2020 18:54,NULL
1754,3482,Caenorhabditis elegans,N2,10 µM,12.6,NULL,,S,29992572,NULL,19212,09/06/2020 18:54,NULL
1755,3482,Caenorhabditis elegans,N2,15 µM,16.7,NULL,,S,29992572,NULL,19212,09/06/2020 18:54,NULL
1756,3485,Caenorhabditis elegans,N2,250 µM,15.2,NULL,,S,29988547,NULL,19211,09/06/2020 18:54,NULL
1757,3485,Caenorhabditis elegans,N2,350 µM,14.2,NULL,,S,29988547,NULL,19211,09/06/2020 18:54,NULL
1758,3487,Caenorhabditis elegans,N2,10 nM,9.6,NULL,,S,29988547,NULL,19211,09/06/2020 18:54,NULL
1759,3488,Caenorhabditis elegans,N2,100 µg/mL,18,NULL,,S,29986212,NULL,19209,09/06/2020 18:54,NULL
1760,3489,Caenorhabditis elegans,N2,100 µg/mL,18.18,21.4,,S,29972429,NULL,19207,09/06/2020 18:54,NULL
1761,3489,Caenorhabditis elegans,N2,500 µg/mL,36.36,28.57,,S,29972429,NULL,19207,09/06/2020 18:54,NULL
1762,3489,Caenorhabditis elegans,N2,1000 µg/mL,36.36,28.57,,S,29972429,NULL,19207,09/06/2020 18:54,NULL
1763,3492,Caenorhabditis elegans,N2,25 µM,25.9,15.78,,S,29978428,NULL,19208,09/06/2020 18:54,NULL
1764,3493,Caenorhabditis elegans,N2,2 mg/ml,29.9,NULL,NULL,S,29796528,,19204,09/06/2020 18:54,NULL
1765,3494,Caenorhabditis elegans,N2,160 mg/mL,19,NULL,,S,29874838,NULL,19205,09/06/2020 18:54,NULL
1766,2699,Caenorhabditis elegans,N2,100 µM,13.5,NULL,,S,29874838,NULL,19205,09/06/2020 18:54,NULL
1767,2819,Caenorhabditis elegans,N2,100 µM,21.3,NULL,,S,29874838,NULL,19205,09/06/2020 18:54,NULL
1768,3497,Caenorhabditis elegans,N2,50 nM,15,NULL,,S,29760342,NULL,19203,09/06/2020 18:54,NULL
1769,3498,Drosophila melanogaster,w iso31,1.25 mM,18.3,NULL,Male,S,29515102,NULL,19202,09/06/2020 18:54,NULL
1770,3498,Drosophila melanogaster,w iso31,2.5 mM,12.1,NULL,Male,S,29515102,NULL,19202,09/06/2020 18:54,NULL
1771,3498,Drosophila melanogaster,w iso31,5 mM,19.7,NULL,Male,S,29515102,NULL,19202,09/06/2020 18:54,NULL
1772,3498,Drosophila melanogaster,w iso31,10 mM,17.4,NULL,Male,S,29515102,NULL,19202,09/06/2020 18:54,NULL
1773,3498,Drosophila melanogaster,w iso31,1 mM,16.7,NULL,Female,S,29515102,NULL,19202,09/06/2020 18:54,NULL
1774,3498,Drosophila melanogaster,w iso31,5 mM,11.9,NULL,Female,S,29515102,NULL,19202,09/06/2020 18:54,NULL
1775,3498,Drosophila melanogaster,Canton-S,5 mM,28.4,NULL,Male,S,29515102,NULL,19202,09/06/2020 18:54,NULL
1776,3498,Drosophila melanogaster,Canton-S,1 mM,22.7,NULL,Female,S,29515102,NULL,19202,09/06/2020 18:54,NULL
1777,3498,Drosophila melanogaster,Canton-S,5 mM,22.6,NULL,Female,S,29515102,NULL,19202,09/06/2020 18:54,NULL
1778,3498,Drosophila melanogaster,w iso31,1 mM,12.2,NULL,Male,S,29515102,NULL,19202,09/06/2020 18:54,NULL
1779,3508,Caenorhabditis elegans,N2,5 mM,11.89,NULL,NULL,S,29340230,,19201,09/06/2020 18:54,NULL
1780,3509,Caenorhabditis elegans,N2,500 µg/mL,15.98,NULL,,S,29185166,NULL,19201,09/06/2020 18:54,NULL
1781,3247,Caenorhabditis elegans,N2,200 µM,13.64,NULL,,S,29185166,NULL,19201,09/06/2020 18:54,NULL
1782,3511,Caenorhabditis elegans,N2,50 µM,17.26,NULL,,S,29069955,NULL,19199,09/06/2020 18:54,NULL
1783,3512,Caenorhabditis elegans,N2,50 µM,9.68,NULL,,S,28831863,NULL,19199,09/06/2020 18:54,NULL
1784,3512,Caenorhabditis elegans,N2,150 µM,19.74,NULL,,S,28831863,NULL,19199,09/06/2020 18:54,NULL
1785,3514,Caenorhabditis elegans,N2,25 µM,31.3,NULL,,S,28673026,NULL,19196,09/06/2020 18:54,NULL
1786,3515,Drosophila melanogaster,Canton-S,10 nM,5.6,4.7,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1787,3515,Drosophila melanogaster,Canton-S,100 nM,9.3,7.8,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1788,3515,Drosophila melanogaster,Canton-S,1 µM,7.4,4.7,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1789,3515,Drosophila melanogaster,Canton-S,100 µM,5.6,10.9,NULL,S,30243020,,19219,09/06/2020 18:54,NULL
1790,3515,Drosophila melanogaster,Canton-S,1 mM,3.7,1.6,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1791,3515,Drosophila virilis,,10 nM,32.4,8.6,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1792,3515,Drosophila virilis,,100 nM,31,8.69,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1793,3515,Drosophila virilis,,1 µM,31,7.6,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1794,3515,Drosophila virilis,,10 µM,29.6,7.6,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1795,3515,Drosophila virilis,,100 µM,31,7.6,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1796,3515,Drosophila virilis,,1 mM,31,2.9,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1797,3515,Drosophila virilis,,10 nM,22.6,6.9,Female,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1798,3515,Drosophila virilis,,100 nM,18.7,4.9,Female,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1799,3515,Drosophila virilis,,1 µM,16,6.9,Female,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1800,3515,Drosophila virilis,,10 µM,22.7,6.9,Female,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1801,3515,Drosophila virilis,,100 µM,26,9.8,Female,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1802,3515,Drosophila virilis,,1 mM,24,8.8,Female,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1803,3515,Drosophila kikkawai,,10 nM,8,19.4,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1804,3515,Drosophila kikkawai,,100 nM,12,8.3,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1805,3515,Drosophila kikkawai,,1 µM,16,11.1,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1806,3515,Drosophila kikkawai,,10 µM,16,0,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1807,3515,Drosophila kikkawai,,100 µM,16,13.9,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1808,3515,Drosophila kikkawai,,1 mM,16,13.9,Male,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1809,3515,Drosophila kikkawai,,10 nM,5.1,0,Female,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1810,3515,Drosophila kikkawai,,100 nM,5.1,-2,Female,S,30243020,NULL,19219,09/06/2020 18:54,NULL
1811,3590,Caenorhabditis elegans,N2,25 µM,7,NULL,NULL,S,28397803,,19195,09/06/2020 18:54,NULL
1812,3591,Mus musculus,CB6F1,20 mg/kg weekly i.p. injection,9,NULL,FEMALE,S,29921922,IGF-1 monoclonal antibody,19206,13/08/2020 21:50,NULL
1813,3592,Mus musculus,C57BL/6,5 mg/kg (Das) + 50 mg/kg (Que),6.29,NULL,BOTH,S,29988130,,19210,15/08/2020 09:49,NULL
1814,3593,Caenorhabditis elegans,N2,50 µg/mL,20.8,NULL,,S,28954389,NULL,19198,09/06/2020 18:54,NULL
1815,3594,Drosophila melanogaster,w1118,0.3 mg/mL,14.58,6.56,Male,S,30453574,NULL,19226,09/06/2020 18:54,NULL
1816,3594,Drosophila melanogaster,w1118,0.3 mg/mL,14.58,15.32,Male,S,30453574,NULL,19226,09/06/2020 18:54,NULL
1817,3596,Drosophila melanogaster,Oregon,0.5g/kg,27.8,NULL,,S,18856647,NULL,19193,09/06/2020 18:54,NULL
1818,3597,Drosophila melanogaster,Oregon,5 g/kg,20.3,NULL,NULL,S,18856648,,19194,09/06/2020 18:54,NULL
1819,3596,Mus musculus,C-57 black,300 µg/day,18.3,NULL,Male,S,13614445,NULL,19192,09/06/2020 18:54,NULL
1820,3596,Mus musculus,C-57 black,300 µg/day,20.02,NULL,Female,S,13614445,NULL,19192,09/06/2020 18:54,NULL
1821,3600,Caenorhabditis elegans,N2,7.5 mg/mL,35.83,11.76,,S,30476533,NULL,19227,09/06/2020 18:54,NULL
1822,3601,Rattus norvegicus,Wistar,1 in 1000,-21.18,NULL,,S,5469789,NULL,19232,09/06/2020 18:54,NULL
1823,3601,Rattus norvegicus,Wistar,1 in 2000,-5.08,NULL,,NS,5469789,NULL,19232,09/06/2020 18:54,NULL
1824,2702,Caenorhabditis elegans,N2,50 µM,5,NULL,,NS,30479271,NULL,19228,09/06/2020 18:54,NULL
1825,2702,Caenorhabditis elegans,N2,100 µM,36,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1826,2702,Caenorhabditis elegans,N2,200 µM,43,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1827,2702,Caenorhabditis elegans,N2,50 µM,6,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1828,2702,Caenorhabditis elegans,N2,100 µM,33,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1829,2702,Caenorhabditis elegans,N2,200 µM,12,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1830,2702,Caenorhabditis elegans,N2,50 µM,43,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1831,2702,Caenorhabditis elegans,N2,100 µM,51,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1832,2702,Caenorhabditis elegans,N2,200 µM,10,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1833,2702,Caenorhabditis elegans,N2,50 µM,6,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1834,2702,Caenorhabditis elegans,N2,100 µM,30,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1835,2702,Caenorhabditis elegans,N2,200 µM,14,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1836,2702,Caenorhabditis elegans,N2,50 µM,33,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1837,2702,Caenorhabditis elegans,N2,100 µM,48,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1838,2702,Caenorhabditis elegans,N2,200 µM,30,NULL,,S,30479271,NULL,19228,09/06/2020 18:54,NULL
1839,3618,Rattus norvegicus,Wistar,0.43/100 g,9.77,-11.28,Male,S,5132583,NULL,19231,09/06/2020 18:54,NULL
1840,3619,Mus musculus,C57BL/6J,113 µg/mL,5,-6.1,Female,NS,4788962,NULL,19233,09/06/2020 18:54,NULL
1841,3619,Mus musculus,C57BL/6J,242 µg/mL,-17.5,-10.1,Female,S,4788962,NULL,19233,09/06/2020 18:54,NULL
1842,3619,Mus musculus,C57BL/6J,495 µg/mL,0.1,-4.8,Female,NS,4788962,NULL,19233,09/06/2020 18:54,NULL
1843,2716,Mus musculus,C57BL/6J,242 µg/mL,3.7,-11,Female,NS,4788962,NULL,19233,09/06/2020 18:54,NULL
1844,3623,Mus musculus,C57BL/6J,702 µg/mL,5.9,-9.6,Female,NS,4788962,NULL,19233,09/06/2020 18:54,NULL
1845,3624,Mus musculus,C57BL/6J,16.7 µg/mL,-0.2,5.5,Female,NS,4788962,NULL,19233,09/06/2020 18:54,NULL
1846,3633,Mus musculus,C57BL/6J,0.762 µg/mL,1.4,-14.7,Female,NS,4788962,NULL,19233,09/06/2020 18:54,NULL
1847,3633,Mus musculus,C57BL/6J,2.28 µg/mL,-3.3,7.2,Female,NS,4788962,NULL,19233,09/06/2020 18:54,NULL
1848,3635,Mus musculus,C57BL/6J,13.2 µg/mL,-16.8,-10.8,Female,S,4788962,NULL,19233,09/06/2020 18:54,NULL
1849,3635,Mus musculus,C57BL/6J,39.5 µg/mL,0.3,-15,Female,NS,4788962,NULL,19233,09/06/2020 18:54,NULL
1850,3623,Rattus norvegicus,Swiss,0.3g/L,27.3,39.7,Male,S,4147092,NULL,19191,09/06/2020 18:54,NULL
1851,3514,Drosophila melanogaster,w1118,50 µmol/L,12.78,NULL,NULL,S,30496629,,19230,09/06/2020 18:54,NULL
1852,2715,Drosophila melanogaster,Canton-S,0.2 mg/g,3.01,4.91,Male,NS,30488487,NULL,19229,09/06/2020 18:54,NULL
1853,2715,Drosophila melanogaster,Canton-S,0.2 mg/g,6.74,8.77,Female,S,30488487,NULL,19229,09/06/2020 18:54,NULL
1854,3666,Nothobranchius guentheri,,0.2 mg/kg,8.51,7.69,NULL,S,30519861,Treatment started at 9-month-old animals,19235,09/06/2020 18:54,NULL
1855,3667,Caenorhabditis elegans,N2,50 µg/mL,8.1,NULL,,S,30558122,NULL,19236,09/06/2020 18:54,NULL
1856,3667,Caenorhabditis elegans,N2,100 µg/mL,12.7,NULL,,S,30558122,NULL,19236,09/06/2020 18:54,NULL
1857,3667,Caenorhabditis elegans,N2,200 µg/mL,7.5,NULL,,S,30558122,NULL,19236,09/06/2020 18:54,NULL
1858,3670,Caenorhabditis elegans,N2,10 nM,26.62,NULL,NULL,S,30613772,Treatment started at later age (5-7 adult days). When treatment begins at days 1 and 3 lifespan was not increased,19237,09/06/2020 18:54,NULL
1859,3671,Caenorhabditis elegans,N2,50 µM,-4.3,NULL,,NS,27400265,NULL,19163,09/06/2020 18:54,NULL
1860,3286,Caenorhabditis elegans,N2,50 µM,36.6,NULL,,S,27400265,NULL,19163,09/06/2020 18:54,NULL
1861,3287,Caenorhabditis elegans,N2,50 µM,36,NULL,,S,27400265,NULL,19163,09/06/2020 18:54,NULL
1862,3288,Caenorhabditis elegans,N2,50 µM,19,NULL,,S,27400265,NULL,19163,09/06/2020 18:54,NULL
1863,3285,Caenorhabditis elegans,N2,50 µM,45.4,NULL,,S,27400265,NULL,19163,09/06/2020 18:54,NULL
1864,3285,Caenorhabditis elegans,N2,30 µM,40.7,NULL,,S,27400265,NULL,19238,09/06/2020 18:54,NULL
1865,3285,Caenorhabditis elegans,N2,10 µM,24,NULL,,S,27400265,NULL,19163,09/06/2020 18:54,NULL
1866,3678,Caenorhabditis elegans,N2,100 µM,23.52,NULL,,S,30625143,NULL,19239,09/06/2020 18:54,NULL
1867,3679,Caenorhabditis elegans,N2,0.1 mM,7.81,4,NULL,S,30624146,,19238,09/06/2020 18:54,NULL
1868,3679,Caenorhabditis elegans,N2,0.5 mM,25.26,28,NULL,S,30624146,,19238,09/06/2020 18:54,NULL
1869,3679,Caenorhabditis elegans,N2,1 mM,19.23,22.6,NULL,S,30624146,,19238,09/06/2020 18:54,NULL
