id,compound_id,synonym
72969,2978,GDM
72970,2978,U-29135
72971,2978,Geldanamycin (9CI)
72972,2978,NSC 122750
72973,2978,BRN 1633093
72974,2978,Geldanamycin/
72975,2978,MFCD00274570
72976,2978,1yet
72977,2978,NSC-122750
72978,2978,AC1NRBEH
72979,2978,"2-Azabicyclo[16.3.1]docosane, geldanamycin deriv."
72980,2978,SCHEMBL4154
72981,2978,U 29135
72982,2978,BSPBio_001073
72983,2978,GTPL9829
72984,2978,DTXSID7042691
72985,2979,calcium lactate
72986,2979,814-80-2
72987,2979,Calcium dilactate
72988,2979,calcium 2-hydroxypropanoate
72989,2979,Calphosan
72990,2979,Conclyte calcium
72991,2979,Hemicalcium L-lactate
72992,2979,"Propanoic acid, 2-hydroxy-, calcium salt (2:1)"
72993,2979,"Lactic acid, calcium salt (2:1)"
72994,2979,CCRIS 3669
72995,2979,HSDB 976
72996,2979,Calcium 2-hydroxypropanoate (1:2)
72997,2979,2-Hydroxypropanoic acid calcium salt
72998,2979,EINECS 212-406-7
72999,2979,AI3-04468
73000,2979,calcium bis(2-hydroxypropanoate)
73001,2979,calciumlactate
73002,2979,DSSTox_CID_236
73003,2979,DSSTox_RID_75451
73004,2979,DSSTox_GSID_20236
73005,2979,5743-48-6
73006,2979,63690-56-2
73007,2979,Calcium lactate pentahydrate
73008,2979,C6H10CaO6
73009,2979,CAS-814-80-2
73010,2980,GYY 4137
73011,2980,106740-09-4
73012,2980,YZMHNNLDUWRZFW-UHFFFAOYSA-N
73013,2980,GYY4137
73014,2980,GYY 4137 morpholine salt
73015,2980,SCHEMBL3728131
73016,2980,CTK8E6984
73017,2980,DTXSID50693941
73018,2980,MolPort-009-019-515
73019,2980,AKOS025294036
73020,2980,HE077899
73021,2980,RT-013153
73022,2980,B7458
73023,2980,J-001639
73024,2980,(P-?METHOXYPHENYL)MORPHOLINO-?PHOSPHINODITHIOIC ACID
73025,2980,morpholin-4-ium-4-methoxyphenyl-(morpholino)-phosphinodithioate
73026,2980,Morpholin-4-ium (4-methoxyphenyl)morpholin-4-ylphosphinodithioate
73027,3196,l-ascorbic acid
73028,3196,ascorbic acid
73029,3196,vitamin C
73030,3196,50-81-7
73031,3196,ascorbate
73032,3196,L-ascorbate
73033,3196,Ascorbicap
73034,3196,L(+)-Ascorbic acid
73035,3196,Cevitamic acid
73036,3196,Ascoltin
73037,3196,Hybrin
73038,3196,Allercorb
73039,3196,Ascorbajen
73040,3196,Ascorbutina
73041,3196,Ascorteal
73042,3196,Cescorbat
73043,3196,Cetemican
73044,3196,Cevitamin
73045,3196,Citriscorb
73046,3196,Laroscorbine
73047,3196,Lemascorb
73048,3196,Natrascorb
73049,3196,Proscorbin
73050,3196,Roscorbic
73051,3196,Secorbate
73052,2981,methylene blue
73053,2981,61-73-4
73054,2981,Methylthioninium chloride
73055,2981,Basic blue 9
73056,2981,Swiss Blue
73057,2981,Chromosmon
73058,2981,Methylene Blue N
73059,2981,Methylenium ceruleum
73060,2981,Urolene blue
73061,2981,Bleu de methylene
73062,2981,Methylene Blue chloride
73063,2981,Solvent blue 8
73064,2981,External Blue 1
73065,2981,Methylene Blue A
73066,2981,Methylene Blue B
73067,2981,Methylene Blue D
73068,2981,Methylene Blue G
73069,2981,C.I. Basic Blue 9
73070,2981,Methylene Blue anhydrous
73071,2981,Calcozine Blue ZF
73072,2981,Methylene Blue BB
73073,2981,Methylene Blue BD
73074,2981,Methylene Blue BP
73075,2981,Methylene Blue BX
73076,2981,Methylene Blue BZ
73077,2982,CALCIUM GLUCONATE
73078,2982,299-28-5
73079,2982,Calcium D-gluconate
73080,2982,Calciofon
73081,2982,Calglucon
73082,2982,Glucobiogen
73083,2982,Ebucin
73084,2982,Calcicol
73085,2982,Calcipur
73086,2982,Calglucol
73087,2982,Dragocal
73088,2982,Kalpren
73089,2982,Novocal
73090,2982,Calcet
73091,2982,"D-Gluconic acid, calcium salt (2:1)"
73092,2982,Calcium hexagluconate
73093,2982,UNII-SQE6VB453K
73094,2982,Calcium D-gluconate (1:2)
73095,2982,Gluconate de calcium [French]
73096,2982,Gluconato di calcio [Italian]
73097,2982,CCRIS 1336
73098,2982,HSDB 994
73099,2982,Calcium Gluconate [USAN:JAN]
73100,2982,Gluconate Calcium
73101,2982,EINECS 206-075-8
73102,2983,glutathione
73103,2983,70-18-8
73104,2983,L-Glutathione
73105,2983,Glutathion
73106,2983,Glutathione-SH
73107,2983,Glutinal
73108,2983,Isethion
73109,2983,Tathion
73110,2983,reduced glutathione
73111,2983,Deltathione
73112,2983,Neuthion
73113,2983,Copren
73114,2983,L-Glutathione reduced
73115,2983,Glutide
73116,2983,Tathione
73117,2983,Triptide
73118,2983,Ledac
73119,2983,Glutatione
73120,2983,GSH
73121,2983,Glutatiol
73122,2983,Panaron
73123,2983,Glutathione SH
73124,2983,L-Glutatione
73125,2983,Agifutol S
73126,2983,Glutathione (reduced)
73127,2984,Myriocin
73128,2984,thermozymocidin
73129,2984,35891-70-4
73130,2984,ISP-I
73131,2984,ISP-1
73132,2984,"(2S,3R,4R,6E)-2-Amino-3,4-dihydroxy-2-(hydroxymethyl)-14-oxo-6-eicosenoic acid"
73133,2984,"Myriocin, Mycelia sterilia"
73134,2984,CHEBI:582124
73135,2984,NCGC00163597-02
73136,2984,NCGC00163597-03
73137,2984,"(2S,3R,4R,6E)-2-amino-3,4-dihydroxy-2-(hydroxymethyl)-14-oxoicos-6-enoic acid"
73138,2984,DSSTox_CID_26360
73139,2984,DSSTox_RID_81561
73140,2984,DSSTox_GSID_46360
73141,2984,"(E,2S,3R,4R)-2-amino-3,4-dihydroxy-2-(hydroxymethyl)-14-oxoicos-6-enoic acid"
73142,2984,"[2S,3R,4R]-(E)-2-Amino-3,4-dihydroxy-2-[hydroxymethyl]-14-oxo-6-eicosenoic Acid"
73143,2984,"6-Eicosenoic acid, 2-amino-3,4-dihydroxy-2-(hydroxymethyl)-14-oxo-, (2S-(2R*,3S*,4S*,6E))-"
73144,2984,CAS-35891-70-4
73145,2984,UNII-YRM4E8R9ST
73146,2984,BIM1005
73147,2984,C21H39NO6
73148,2984,antibiotic ISP-I
73149,2984,(+)-Myriocin
73150,2984,YRM4E8R9ST
73151,2984,D07MQF
73152,2985,spermine
73153,2985,71-44-3
73154,2985,gerontine
73155,2985,musculamine
73156,2985,neuridine
73157,2985,Spermin
73158,2985,"4,9-Diaza-1,12-dodecanediamine"
73159,2985,Diaminopropyltetramethylenediamine
73160,2985,"N,N'-Bis(3-aminopropyl)-1,4-butanediamine"
73161,2985,"Spermine, puriss"
73162,2985,"1,4-Butanediamine, N,N'-bis(3-aminopropyl)-"
73163,2985,"N,N'-Bis(3-aminopropyl)butane-1,4-diamine"
73164,2985,"1,4-Bis(aminopropyl)butanediamine"
73165,2985,"4,9-Diazadodecamethylenediamine"
73166,2985,"4,9-Diazadodecane-1,12-diamine"
73167,2985,"1,4-Bis(aminopropyl) butanediamine"
73168,2985,"N1,N1'-(Butane-1,4-diyl)bis(propane-1,3-diamine)"
73169,2985,Spermine Derivative
73170,2985,"1,4-Diaminobutane, N,N'-bis(3-aminopropyl)-"
73171,2985,NSC 268508
73172,2985,BRN 1750791
73173,2985,AI3-26633
73174,2985,EINECS 200-754-2
73175,2985,CHEMBL23194
73176,2985,CHEBI:15746
73177,2690,Lithocholate
73178,2690,LITHOCHOLIC ACID
73179,2690,434-13-9
73180,2690,Lithocolic acid
73181,2690,Lithocholate
73182,2690,3alpha-Hydroxy-5beta-cholanic acid
73183,2690,3alpha-Hydroxy-5beta-cholan-24-oic acid
73184,2690,3-Hydroxycholan-24-oic acid
73185,2690,3alpha-Hydroxycholanic acid
73186,2690,3-alpha-Hydroxycholanic acid
73187,2690,5beta-Cholanic acid-3alpha-ol
73188,2690,NCI-C03861
73189,2690,3alpha-Hydroxy-5beta-cholanoic acid
73190,2690,"(3alpha,5beta)-3-hydroxycholan-24-oic acid"
73191,2690,3-alpha-Hydroxy-5-beta-cholanic acid
73192,2690,CCRIS 363
73193,2690,UNII-5QU0I8393U
73194,2690,3alpha-Hydroxy-5beta-cholanate
73195,2690,"5-beta-Cholanic acid, 3-alpha-hydroxy-"
73196,2690,"Cholan-24-oic acid, 3-hydroxy-, (3alpha,5beta)-"
73197,2690,HSDB 4113
73198,2690,"5beta-Cholan-24-oic acid, 3alpha-hydroxy-"
73199,2690,EINECS 207-099-1
73200,2690,NSC683770
73201,2690,"(3-alpha,5-beta)-3-Hydroxycholan-24-oic acid"
73202,2690,NSC 657956
73203,2699,resveratrol
73204,2699,501-36-0
73205,2699,trans-resveratrol
73206,2699,"3,4',5-Trihydroxystilbene"
73207,2699,"(E)-5-(4-Hydroxystyryl)benzene-1,3-diol"
73208,2699,"3,5,4'-Trihydroxystilbene"
73209,2699,(E)-resveratrol
73210,2699,"3,4',5-Stilbenetriol"
73211,2699,Resvida
73212,2699,"3,4',5-Trihydroxy-trans-stilbene"
73213,2699,"5-[(E)-2-(4-hydroxyphenyl)ethenyl]benzene-1,3-diol"
73214,2699,SRT-501
73215,2699,SRT501
73216,2699,Resveratol
73217,2699,SRT 501
73218,2699,"3,5,4'-Trihydroxy-trans-stilbene"
73219,2699,"5-[(E)-2-(4-hydroxyphenyl)vinyl]benzene-1,3-diol"
73220,2699,"5-[(1E)-2-(4-Hydroxyphenyl)ethenyl]-1,3-benzenediol"
73221,2699,"3,4',5-trihydroxy-stilbene"
73222,2699,"Resveratrol, natural"
73223,2699,UNII-Q369O8926L
73224,2699,CHEBI:45713
73225,2699,"trans-3,4',5-trihydroxystilbene"
73226,2699,(E)-5-(p-Hydroxystyryl)resorcinol
73227,2699,"trans-1,2-(3,4',5-Trihydroxydiphenyl)ethylene"
73228,3212,SELENOCYSTEINE
73229,3212,L-selenocysteine
73230,3212,3-selenyl-L-alanine
73231,3212,L-Selenocystein
73232,3212,L-Selenozystein
73233,3212,Selenium cysteine
73234,3212,(2R)-2-amino-3-selanylpropanoic acid
73235,3212,UNII-0CH9049VIS
73236,3212,(R)-2-Amino-3-hydroselenopropanoic acid
73237,3212,0CH9049VIS
73238,3212,CHEBI:16633
73239,3212,(2R)-2-amino-3-selanylpropanoate
73240,3212,seleno-cysteine
73241,3212,3-seleno-alanine
73242,3212,3-Selanyl-L-alanine
73243,3212,"L-Alanine, 3-selenyl"
73244,3212,AC1Q5QJG
73245,3212,AC1O3F2C
73246,3212,SCHEMBL38518
73247,3212,CHEMBL109962
73248,3212,AKOS025146617
73249,3212,DB02345
73250,3212,236S585
73251,2694,caffeine
73252,2694,58-08-2
73253,2694,Guaranine
73254,2694,"1,3,7-Trimethylxanthine"
73255,2694,Thein
73256,2694,Cafeina
73257,2694,Methyltheobromine
73258,2694,Koffein
73259,2694,Mateina
73260,2694,Theine
73261,2694,Alert-pep
73262,2694,Caffein
73263,2694,Cafipel
73264,2694,Coffeine
73265,2694,Refresh'n
73266,2694,Caffedrine
73267,2694,Stim
73268,2694,Cafamil
73269,2694,Cafecon
73270,2694,Caffine
73271,2694,Dexitac
73272,2694,Nodaca
73273,2694,No-Doz
73274,2694,Eldiatric C
73275,2694,7-Methyltheophylline
73276,3423,xanthine
73277,3423,69-89-6
73278,3423,"2,6-Dihydroxypurine"
73279,3423,Xanthin
73280,3423,"2,6-dioxopurine"
73281,3423,Pseudoxanthine
73282,3423,Isoxanthine
73283,3423,Xanthic oxide
73284,3423,"1H-Purine-2,6(3H,7H)-dione"
73285,3423,"1H-Purine-2,6-diol"
73286,3423,"9H-Purine-2,6-diol"
73287,3423,"Purine-2,6-diol"
73288,3423,"3,7-Dihydro-1H-purine-2,6-dione"
73289,3423,"2,6(1,3)-Purinedion"
73290,3423,"1H-Purine-2,6-dione, 3,7-dihydro-"
73291,3423,"3,7-dihydropurine-2,6-dione"
73292,3423,USAF CB-17
73293,3423,XAN
73294,3423,"Purine-2(3H),6(1H)-dione"
73295,3423,"2,6-Dioxo-1,2,3,6-tetrahydropurine"
73296,3423,"9H-Purine-2,6-(1H,3H)-dione"
73297,3423,"1H-Purine-2,6-dione, 3,9-dihydro-"
73298,3423,"Purine-2,6-(1H,3H)-dione"
73299,3423,9H-xanthine
73300,3423,"3,9-dihydro-1H-purine-2,6-dione"
73301,3475,3-Methylxanthine
73302,3475,1076-22-8
73303,3475,"2,6-Dihydroxy-3-methylpurine"
73304,3475,"3-Methyl-1H-purine-2,6(3H,7H)-dione"
73305,3475,"Xanthine, 3-methyl-"
73306,3475,3 MX
73307,3475,"3-methyl-7H-purine-2,6-dione"
73308,3475,3-METHYL XANTHINE
73309,3475,"1H-Purine-2,6-dione, 3,7-dihydro-3-methyl-"
73310,3475,UNII-WS6X982OEC
73311,3475,"3-methyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione"
73312,3475,CCRIS 5817
73313,3475,3-methyl-7H-xanthine
73314,3475,"3,7-Dihydro-3-methyl-1H-purine-2,6-dione"
73315,3475,EINECS 214-058-1
73316,3475,CHEMBL619
73317,3475,NSC 515466
73318,3475,WS6X982OEC
73319,3475,CHEBI:62207
73320,3475,GMSNIKWWOQHZGF-UHFFFAOYSA-N
73321,3475,MFCD00005580
73322,3475,"3-Methyl-3,9-dihydro-purine-2,6-dione"
73323,3475,"3-Methylxanthine, 97%"
73324,3475,"3-Methyl-3,9-dihydro-1H-purine-2,6-dione"
73325,3475,"3-methyl-1,3-dihydropurine-2,6-dione"
73326,3482,Damaurone D
73327,3482,J3.553.059B
73328,3485,"2,5-Di-tert-butylhydroquinone"
73329,3485,88-58-4
73330,3485,"2,5-Di-tert-butylbenzene-1,4-diol"
73331,3485,Dibug
73332,3485,DTBHQ
73333,3485,Dybug
73334,3485,Santovar O
73335,3485,"2,5-Di-tert-butylquinol"
73336,3485,Nonflex Alba
73337,3485,Di-t-butylhydroquinone
73338,3485,"2,5-Di-t-butylhydroquinone"
73339,3485,Antage DBH
73340,3485,Nocrac NS 7
73341,3485,Naugard 451
73342,3485,bhq
73343,3485,"1,4-Benzenediol, 2,5-bis(1,1-dimethylethyl)-"
73344,3485,"2,5-Di-tert-butyl-1,4-hydroquinone"
73345,3485,"1,4-Dihydroxy-2,5-di-tert-butylbenzene"
73346,3485,"2,5-DITERT-BUTYLBENZENE-1,4-DIOL"
73347,3485,"2,5-Di-tert-butyl-1,4-benzenediol"
73348,3485,NSC 11
73349,3485,di-tert-butylhydroquinone
73350,3485,"2,5-Di-tert-butyl-1,4-benzohydroquinone"
73351,3485,t-BuBHQ
73352,3485,UNII-26XK13B61B
73353,3487,thapsigargin
73354,3487,67526-95-8
73355,3487,UNII-Z96BQ26RZD
73356,3487,Z96BQ26RZD
73357,3487,CHEMBL96926
73358,3487,CHEBI:9516
73359,3487,"OCTANOIC ACID [3S-[3ALPHA, 3ABETA, 4ALPHA, 6BETA, 6ABETA, 7BETA, 8ALPHA(Z), 9BALPHA]]-6-(ACETYLOXY)-2,3,-3A,4,5,6,6A,7,8,9B-DECAHYDRO-3,3A-DIHYDROXY-3,6,9-TRIMETHYL-8-[(2-METHYL-1-OXO-2-BUTENYL)OXY]-2-OXO-4-(1-OXOBUTOXY)-AZULENO[4,5-B]FURAN-7-YL ESTER"
73360,3487,"Octanoic acid, 6-(acetyloxy)-2,3,3a,4,5,6,6a,7,8,9b-decahydro-3,3a-dihydroxy-3,6,9-trimethyl-8-((2-methyl-1-oxo-2-butenyl)oxy)-2-oxo-4-(1-oxobutoxy)azuleno(4,5-b)furan-7-yl ester, (3S-(3alpha,3abeta,4alpha,6beta,6abeta,7beta,8alpha(Z),9balpha))-"
73361,3487,TG1
73362,3487,SR-01000076181
73363,3487,(-)-Thapsigargin
73364,3487,"Octanoic Acid [3s-[3alpha, 3abeta, 4alpha, 6beta,6abeta, 7beta, 8alpha(Z), 9balpha]]-6-(Acetyloxy)-2,3,-3a,4,5,6,6a,7,8,9b-Decahydro-3,3a-Dihydroxy-3,6,9-Trimethyl-8-[(2-Methyl-1-Oxo-2-Butenyl)oxy]-2-Oxo-4-(1-Oxobutoxy)-Azuleno[4,5-B]furan-7-Yl Ester"
73365,3487,"Octanoic Acid [3s-[3alpha, 3abeta, 4alpha,6beta, 6abeta, 7beta, 8alpha(Z), 9balpha]]-6-(Acetyloxy)-2,3,-3a,4,5,6,6a,7,8,9b-Decahydro-3,3a-Dihydroxy-3,6,9-Trimethyl-8-[(2-Methyl-1-Oxo-2-Butenyl)oxy]-2-Oxo-4-(1-Oxobutoxy)-Azuleno[4,5-B]furan-7-Yl Ester"
73366,3487,THAPSINGARGIN
73367,3487,AC1L9JLO
73368,3487,"Azuleno[4,5-b]furan, octanoic acid deriv."
73369,3487,n-7-yl ester (9CI)
73370,3487,D02KGR
73371,3487,Lopac0_001262
73372,3487,SCHEMBL82423
73373,3487,BSPBio_001501
73374,3487,MLS006010944
73375,3487,GTPL5351
73376,3487,CHEBI:93212
73377,3487,MolPort-003-959-790
73378,3488,enoxacin
73379,3488,74011-58-8
73380,3488,Penetrex
73381,3488,Enoxacine
73382,3488,Comprecin
73383,3488,Enoxacino
73384,3488,Enoxacinum
73385,3488,Flumark
73386,3488,Bactidan
73387,3488,AT-2266
73388,3488,"1-Ethyl-6-fluoro-1,4-dihydro-4-oxo-7-(1-piperazinyl)-1,8-naphthyridine-3-carboxylic acid"
73389,3488,Enoxor
73390,3488,Almitil
73391,3488,Enoram
73392,3488,Enoxin
73393,3488,Enoxacine [French]
73394,3488,Enoxacinum [Latin]
73395,3488,enofloxacin
73396,3488,CI-919
73397,3488,Enoxacino [Spanish]
73398,3488,Enoksetin
73399,3488,CI 919
73400,3488,PD 107779
73401,3488,"1-ethyl-6-fluoro-4-oxo-7-(piperazin-1-yl)-1,4-dihydro-1,8-naphthyridine-3-carboxylic acid"
73402,3488,Enoxacin (Penetrex)
73403,3492,6-Shogaol
73404,3492,Shogaol
73405,3492,555-66-8
73406,3492,(6)-Shogaol
73407,3492,[6]-Shogaol
73408,3492,Trans-6-Shogaol
73409,3492,(E)-1-(4-hydroxy-3-methoxyphenyl)dec-4-en-3-one
73410,3492,UNII-83DNB5FIRF
73411,3492,23513-13-5
73412,3492,CCRIS 2038
73413,3492,83DNB5FIRF
73414,3492,CHEMBL25948
73415,3492,"4-DECEN-3-ONE, 1-(4-HYDROXY-3-METHOXYPHENYL)-"
73416,3492,CHEBI:10138
73417,3492,1-(4-hydroxy-3-methoxyphenyl)dec-4-en-3-one
73418,3492,OQWKEEOHDMUXEO-BQYQJAHWSA-N
73419,3492,Q-100639
73420,3492,W-206831
73421,3492,(e)-1-(4-hydroxy-3-methoxy-phenyl)dec-4-en-3-one
73422,3492,1-(4-Hydroxy-3-methoxyphenyl)-4-decen-3-one
73423,3492,6-Shogaol (constituent of ginger) [DSC]
73424,3492,AC1NQZ3K
73425,3492,enexasogaol (proposed INN)
73426,3492,SCHEMBL49054
73427,3492,(E)-1-(4-Hydroxy-3- methoxyphenyl)dec-4-en-3-one
73428,3494,"Methyl 3,4-dihydroxybenzoate"
73429,3494,2150-43-8
73430,3494,Methyl protocatechuate
73431,3494,"3,4-Dihydroxybenzoic acid methyl ester"
73432,3494,Protocatechuic Acid Methyl Ester
73433,3494,"Protocatechuic acid, methyl ester"
73434,3494,"Benzoic acid, 3,4-dihydroxy-, methyl ester"
73435,3494,"3,4-Dihydroxymethylbenzoate"
73436,3494,CHEMBL486027
73437,3494,UNII-G72J90268X
73438,3494,"3,4-Dihydroxybenzoic acid methyl"
73439,3494,CUFLZUDASVUNOE-UHFFFAOYSA-N
73440,3494,G72J90268X
73441,3494,NSC-146458
73442,3494,MDHB
73443,3494,"methyl 3,4-dihydroxy"
73444,3494,ACMC-1CFBZ
73445,3494,rarechem al bf 0069
73446,3494,protocatechuic acid methyl
73447,3494,AC1Q5Z5W
73448,3494,"Methyl3,4-Dihydroxybenzoate"
73449,3494,SCHEMBL38624
73450,3494,KSC494O9N
73451,3494,AC1L66L6
73452,3494,CTK3J4796
73453,2819,Rapamycin
73454,2819,Sirolimus
73455,2819,53123-88-9
73456,2819,Rapamune
73457,2819,(-)-Rapamycin
73458,2819,AY-22989
73459,2819,Rapammune
73460,2819,sirolimusum
73461,2819,RAPA
73462,2819,Rapamycin (Sirolimus)
73463,2819,Antibiotic AY 22989
73464,2819,AY 22989
73465,2819,UNII-W36ZG6FT64
73466,2819,CCRIS 9024
73467,2819,CHEBI:9168
73468,2819,W36ZG6FT64
73469,2819,HSDB 7284
73470,2819,C51H79NO13
73471,2819,NSC 226080
73472,2819,DE-109
73473,2819,WY-090217
73474,2819,NCGC00021305-05
73475,2819,DSSTox_CID_3582
73476,2819,DSSTox_RID_77091
73477,2819,DSSTox_GSID_23582
73478,3498,TERT-BUTYL HYDROPEROXIDE
73479,3498,TBHP
73480,3498,75-91-2
73481,3498,T-Butyl hydroperoxide
73482,3498,tert-Butylhydroperoxide
73483,3498,Perbutyl H
73484,3498,2-Hydroperoxy-2-methylpropane
73485,3498,t-Butylhydroperoxide
73486,3498,Cadox TBH
73487,3498,"Hydroperoxide, 1,1-dimethylethyl"
73488,3498,"1,1-Dimethylethyl hydroperoxide"
73489,3498,Terc. butylhydroperoxid
73490,3498,tert-Butyl hydrogen peroxide
73491,3498,Hydroperoxyde de butyle tertiaire
73492,3498,"Hydroperoxide, tert-butyl"
73493,3498,Slimicide DE-488
73494,3498,Trigonox a-75
73495,3498,Trigonox A-W70
73496,3498,Tertiary butyl hydroperoxide
73497,3498,TBHP-70
73498,3498,NSC 672
73499,3498,Tertiary-butyl hydroperoxide
73500,3498,"1,1-Dimethylethylhydroperoxide"
73501,3498,tert-Butyl-hydroperoxide
73502,3498,Caswell No. 130BB
73503,3508,arbutin
73504,3508,497-76-7
73505,3508,Uvasol
73506,3508,p-Arbutin
73507,3508,Ursin
73508,3508,beta-Arbutin
73509,3508,4-Hydroxyphenyl beta-D-glucopyranoside
73510,3508,Arbutoside
73511,3508,Ursi
73512,3508,p-Hydroxyphenyl beta-D-glucoside
73513,3508,p-Hydroxyphenyl beta-D-glucopyranoside
73514,3508,UNII-C5INA23HXF
73515,3508,Hydroquinone-O-beta-D-glucopyranoside
73516,3508,Hydroquinone |A-D-glucopyranoside
73517,3508,C5INA23HXF
73518,3508,4-Hydroxyphenyl-beta-D-glucopyranoside
73519,3508,CHEMBL232202
73520,3508,CHEBI:18305
73521,3508,Hydroquinone beta-D-glucopyranoside
73522,3508,hydroquinone O-beta-D-glucopyranoside
73523,3508,MFCD00016915
73524,3508,"Arbutin, 95%"
73525,3508,4-Hydroxyphenyl-.beta.-D-glucopyranoside
73526,3508,Arbutine
73527,3508,Arbutyne
73528,3247,Echinacoside
73529,3247,82854-37-3
73530,3247,UNII-I04O1DT48T
73531,3247,AC1NQZ1Q
73532,3247,DSSTox_CID_13469
73533,3247,CHEBI:4745
73534,3247,I04O1DT48T
73535,3247,"Glucopyranoside, 2-(3,4-dihydroxyphenyl)ethyl O-6-deoxy-alpha-L-mannopyranosyl-(1-3)-O-(beta-D-glucopyranosyl-(1-6))-, 4-(3-(3,4-dihydroxyphenyl)-2-propenoate), beta-D-"
73536,3247,Echinacoside;
73537,3247,"Echinacoside,(S)"
73538,3247,SureCN525502
73539,3247,DSSTox_RID_79077
73540,3247,DSSTox_GSID_33469
73541,3247,"Echinacoside, 98% (HPLC)"
73542,3247,SCHEMBL525502
73543,3247,CHEMBL510539
73544,3247,MEGxp0_001773
73545,3247,DTXSID0033469
73546,3247,"Echinacoside, analytical standard"
73547,3247,MolPort-001-742-524
73548,3247,"[(2R,3R,4R,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate"
73549,3247,HY-N0020
73550,3247,Tox21_200945
73551,3247,C35H46O20
73552,3247,MFCD00075695
73553,3511,Shatavarin IV
73554,3511,Asparanin B
73555,3511,UNII-Z905922Y1P
73556,3511,Sarsasapogenin 3-O-4G-rhamnosylsophoroside
73557,3511,84633-34-1
73558,3511,Z905922Y1P
73559,3511,113982-32-4
73560,3511,AC1L9BVK
73561,3511,C08912
73562,3511,CHEBI:9039
73563,3511,ZINC253529486
73564,3511,"Asparanin B, >=90% (LC/MS-ELSD)"
73565,3511,"beta-D-Glucopyranoside, (3beta,5beta,25S)-spirostan-3-ylO-6-deoxy-alpha-L-mannopyranosyl-(1->4)-O-(beta-D-glucopyranosyl-(1->2))-"
73566,3512,emodin
73567,3512,518-82-1
73568,3512,Emodol
73569,3512,Schuttgelb
73570,3512,Frangula emodin
73571,3512,Rheum emodin
73572,3512,Frangulic acid
73573,3512,"3-Methyl-1,6,8-trihydroxyanthraquinone"
73574,3512,Archin
73575,3512,"1,3,8-trihydroxy-6-methylanthracene-9,10-dione"
73576,3512,Persian Berry Lake
73577,3512,"1,3,8-Trihydroxy-6-methyl-9,10-anthraquinone"
73578,3512,"6-Methyl-1,3,8-trihydroxyanthraquinone"
73579,3512,C.I. Natural Yellow 14
73580,3512,"1,3,8-Trihydroxy-6-methylanthraquinone"
73581,3512,"9,10-Anthracenedione, 1,3,8-trihydroxy-6-methyl-"
73582,3512,"1,3,8-Trihydroxy-6-methyl-9,10-anthracenedione"
73583,3512,"4,5,7-Trihydroxy-2-methylanthraquinone"
73584,3512,UNII-KA46RNI6HN
73585,3512,C.I. 75440
73586,3512,NSC 408120
73587,3512,NSC 622947
73588,3512,CCRIS 3528
73589,3512,HSDB 7093
73590,3512,"Anthraquinone, 1,3,8-trihydroxy-6-methyl-"
73591,3514,Ursolic acid
73592,3514,Malol
73593,3514,Prunol
73594,3514,Urson
73595,3514,77-52-1
73596,3514,3beta-Hydroxyurs-12-en-28-oic acid
73597,3514,(3beta)-3-Hydroxyurs-12-en-28-oic acid
73598,3514,3beta-Hydroxy-12-ursen-28-ic acid
73599,3514,UNII-P3M2575F3F
73600,3514,CCRIS 7123
73601,3514,CHEBI:9908
73602,3514,EINECS 201-034-0
73603,3514,CHEMBL169
73604,3514,Merotaine
73605,3514,AI3-03109
73606,3514,NSC4060
73607,3514,P3M2575F3F
73608,3514,NSC-4060
73609,3514,"Urs-12-en-28-oic acid, 3-hydroxy-, (3beta)-"
73610,3514,3-epi-ursolic acid
73611,3514,HNMR
73612,3514,.beta.-Ursolic acid
73613,3514,NSC 4060
73614,3514,NSC 167406
73615,3514,"(1S,2R,4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid"
73616,3515,N-Acetyl-L-cysteine
73617,3515,acetylcysteine
73618,3515,616-91-1
73619,3515,N-Acetylcysteine
73620,3515,mercapturic acid
73621,3515,Acetadote
73622,3515,L-Acetylcysteine
73623,3515,Broncholysin
73624,3515,Fluimucil
73625,3515,Mucomyst
73626,3515,N-Acetyl-cysteine
73627,3515,Fluprowit
73628,3515,Parvolex
73629,3515,Acetein
73630,3515,Airbron
73631,3515,Fabrol
73632,3515,Acetilcisteina
73633,3515,Acetylcysteinum
73634,3515,Fluimucetin
73635,3515,Flumucetin
73636,3515,Mucosolvin
73637,3515,Mucosil
73638,3515,Brunac
73639,3515,Fluimicil Infantil
73640,3515,Lysomucil
73641,3590,Tomatidine
73642,3590,77-59-8
73643,3590,Tomatidin
73644,3590,UNII-2B73S48786
73645,3590,"(3beta,5alpha,22beta,25S)-Spirosolan-3-ol"
73646,3590,EINECS 201-040-3
73647,3590,NSC 27592
