id,compound_id,side_effect,probability,pertid
6124,2838,Hypersensitivity,0.77,BRD-K84266862
6125,2838,Oedema,0.75,BRD-K84266862
6126,2838,Urticaria,0.74,BRD-K84266862
6127,2838,Nausea,0.74,BRD-K84266862
6128,2838,Leukopenia,0.71,BRD-K84266862
6129,2838,Diarrhoea,0.68,BRD-K84266862
6130,2838,Somnolence,0.67,BRD-K84266862
6131,2838,Asthenia,0.66,BRD-K84266862
6132,2838,Anxiety,0.65,BRD-K84266862
6133,2838,Abdominal pain,0.64,BRD-K84266862
6134,2838,Body temperature increased,0.62,BRD-K84266862
6135,2838,Muscle spasms,0.62,BRD-K84266862
6136,2838,Tremor,0.62,BRD-K84266862
6137,2838,Malaise,0.62,BRD-K84266862
6138,2838,Dyspepsia,0.62,BRD-K84266862
6139,2838,Paraesthesia,0.6,BRD-K84266862
6140,2838,Haemorrhage,0.6,BRD-K84266862
6141,2838,Hypertension,0.59,BRD-K84266862
6142,2838,Tachycardia,0.58,BRD-K84266862
6143,2838,Hyperhidrosis,0.58,BRD-K84266862
6144,2838,Insomnia,0.58,BRD-K84266862
6145,2838,Erythema,0.57,BRD-K84266862
6146,2838,Dyspnoea,0.56,BRD-K84266862
6147,2838,Infection,0.54,BRD-K84266862
6148,2838,Oedema peripheral,0.53,BRD-K84266862
6149,2838,Vertigo,0.53,BRD-K84266862
6150,2838,Pruritus,0.52,BRD-K84266862
6151,2838,Pain,0.52,BRD-K84266862
6152,2838,Thrombocytopenia,0.52,BRD-K84266862
6153,2838,Nervousness,0.52,BRD-K84266862
6154,2838,Angioedema,0.52,BRD-K84266862
6155,2838,Alopecia,0.51,BRD-K84266862
6156,2838,Arthralgia,0.51,BRD-K84266862
6157,2838,Cardiac failure,0.51,BRD-K84266862
6158,2838,Hypoaesthesia,0.5,BRD-K84266862
6159,2943,Rash,0.92,BRD-K84709232
6160,2943,Nausea,0.85,BRD-K84709232
6161,2943,Headache,0.81,BRD-K84709232
6162,2943,Vomiting,0.74,BRD-K84709232
6163,2943,Pain,0.72,BRD-K84709232
6164,2943,Hypotension,0.7,BRD-K84709232
6165,2943,Pruritus,0.69,BRD-K84709232
6166,2943,Diarrhoea,0.67,BRD-K84709232
6167,2943,Oedema,0.58,BRD-K84709232
6168,2943,Alopecia,0.56,BRD-K84709232
6169,2943,Dizziness,0.56,BRD-K84709232
6170,2943,Constipation,0.55,BRD-K84709232
6171,2943,Asthenia,0.54,BRD-K84709232
6172,2943,Hypersensitivity,0.54,BRD-K84709232
6173,2943,Tachycardia,0.53,BRD-K84709232
6174,2943,Renal failure,0.52,BRD-K84709232
6175,2819,Pain,0.96,BRD-K89626439
6176,2819,Nausea,0.96,BRD-K89626439
6177,2819,Rash,0.96,BRD-K89626439
6178,2819,Vomiting,0.95,BRD-K89626439
6179,2819,Diarrhoea,0.93,BRD-K89626439
6180,2819,Hypersensitivity,0.93,BRD-K89626439
6181,2819,Dizziness,0.92,BRD-K89626439
6182,2819,Thrombocytopenia,0.92,BRD-K89626439
6183,2819,Headache,0.92,BRD-K89626439
6184,2819,Oedema,0.92,BRD-K89626439
6185,2819,Abdominal pain,0.91,BRD-K89626439
6186,2819,Pruritus,0.87,BRD-K89626439
6187,2819,Pharyngitis,0.87,BRD-K89626439
6188,2819,Insomnia,0.86,BRD-K89626439
6189,2819,Dyspnoea,0.86,BRD-K89626439
6190,2819,Body temperature increased,0.85,BRD-K89626439
6191,2819,Decreased appetite,0.85,BRD-K89626439
6192,2819,Myalgia,0.85,BRD-K89626439
6193,2819,Dyspepsia,0.85,BRD-K89626439
6194,2819,Paraesthesia,0.84,BRD-K89626439
6195,2819,Asthenia,0.84,BRD-K89626439
6196,2819,Hyperhidrosis,0.84,BRD-K89626439
6197,2819,Constipation,0.84,BRD-K89626439
6198,2819,Osteoporosis,0.83,BRD-K89626439
6199,2819,Ulcer,0.83,BRD-K89626439
6200,2819,Tachycardia,0.83,BRD-K89626439
6201,2819,Infection,0.83,BRD-K89626439
6202,2819,Anaemia,0.83,BRD-K89626439
6203,2819,Neutropenia,0.83,BRD-K89626439
6204,2819,Hypertension,0.83,BRD-K89626439
6205,2819,Leukopenia,0.83,BRD-K89626439
6206,2819,Confusional state,0.82,BRD-K89626439
6207,2819,Weight increased,0.82,BRD-K89626439
6208,2819,Hypotension,0.82,BRD-K89626439
6209,2819,Dermatitis,0.82,BRD-K89626439
6210,2819,Malaise,0.82,BRD-K89626439
6211,2819,Cough,0.81,BRD-K89626439
6212,2819,Haemorrhage,0.81,BRD-K89626439
6213,2819,Tremor,0.81,BRD-K89626439
6214,2819,Agitation,0.81,BRD-K89626439
6215,2819,Chest pain,0.81,BRD-K89626439
6216,2819,Respiratory tract infection,0.8,BRD-K89626439
6217,2819,Somnolence,0.8,BRD-K89626439
6218,2819,Ecchymosis,0.8,BRD-K89626439
6219,2819,Anxiety,0.8,BRD-K89626439
6220,2819,Arthralgia,0.8,BRD-K89626439
6221,2819,Muscle spasms,0.8,BRD-K89626439
6222,2819,Hirsutism,0.8,BRD-K89626439
6223,2819,Hypertrophy,0.79,BRD-K89626439
6224,2819,Back pain,0.79,BRD-K89626439
6225,2819,Tinnitus,0.79,BRD-K89626439
6226,2819,Rhinitis,0.79,BRD-K89626439
6227,2819,Angiopathy,0.79,BRD-K89626439
6228,2819,Nervousness,0.79,BRD-K89626439
6229,2819,Angioedema,0.79,BRD-K89626439
6230,2819,Incontinence,0.78,BRD-K89626439
6231,2819,Liver function test abnormal,0.78,BRD-K89626439
6232,2819,Oesophagitis,0.78,BRD-K89626439
6233,2819,Pneumonia,0.78,BRD-K89626439
6234,2819,Acne,0.78,BRD-K89626439
6235,2819,Skin disorder,0.78,BRD-K89626439
6236,2819,Face oedema,0.78,BRD-K89626439
6237,2819,Oedema peripheral,0.77,BRD-K89626439
6238,2819,Pancreatitis,0.77,BRD-K89626439
6239,2819,Increased appetite,0.77,BRD-K89626439
6240,2819,Conjunctivitis,0.77,BRD-K89626439
6241,2819,Hepatic function abnormal,0.77,BRD-K89626439
6242,2819,Dehydration,0.77,BRD-K89626439
6243,2819,Orthostatic hypotension,0.77,BRD-K89626439
6244,2819,Cardiac failure,0.77,BRD-K89626439
6245,2819,Mouth ulceration,0.77,BRD-K89626439
6246,2819,Syncope,0.77,BRD-K89626439
6247,2819,Proteinuria,0.77,BRD-K89626439
6248,2819,Bronchitis,0.76,BRD-K89626439
6249,2819,Impaired healing,0.76,BRD-K89626439
6250,2819,Abdominal distension,0.76,BRD-K89626439
6251,2819,Weight decreased,0.76,BRD-K89626439
6252,2819,Sinusitis,0.76,BRD-K89626439
6253,2819,Visual impairment,0.76,BRD-K89626439
6254,2819,Influenza,0.76,BRD-K89626439
6255,2819,Chills,0.76,BRD-K89626439
6256,2819,Nephropathy,0.76,BRD-K89626439
6257,2819,Cardiac failure congestive,0.76,BRD-K89626439
6258,2819,Herpes simplex,0.76,BRD-K89626439
6259,2819,Hypertonia,0.76,BRD-K89626439
6260,2819,Urinary tract infection,0.75,BRD-K89626439
6261,2819,Effusion,0.75,BRD-K89626439
6262,2819,Ileus,0.75,BRD-K89626439
6263,2819,Gout,0.75,BRD-K89626439
6264,2819,Erectile dysfunction,0.75,BRD-K89626439
6265,2819,Stomatitis,0.75,BRD-K89626439
6266,2819,Epistaxis,0.75,BRD-K89626439
6267,2819,Gastroenteritis,0.75,BRD-K89626439
6268,2819,Gastritis,0.75,BRD-K89626439
6269,2819,Renal impairment,0.75,BRD-K89626439
6270,2819,Embolism,0.75,BRD-K89626439
6271,2819,Necrosis,0.75,BRD-K89626439
6272,2819,Hypokalaemia,0.75,BRD-K89626439
6273,2819,Nephropathy toxic,0.75,BRD-K89626439
6274,2819,Oral candidiasis,0.75,BRD-K89626439
6275,2819,Diabetes mellitus,0.74,BRD-K89626439
6276,2819,Glycosuria,0.74,BRD-K89626439
6277,2819,Upper respiratory tract infection,0.74,BRD-K89626439
6278,2819,Nocturia,0.74,BRD-K89626439
6279,2819,Ear infection,0.74,BRD-K89626439
6280,2819,Anaphylactoid reaction,0.74,BRD-K89626439
6281,2819,Thrombophlebitis,0.74,BRD-K89626439
6282,2819,Flatulence,0.74,BRD-K89626439
6283,2819,Hyperglycaemia,0.74,BRD-K89626439
6284,2819,Thrombocytopenic purpura,0.74,BRD-K89626439
6285,2819,Neuropathy peripheral,0.74,BRD-K89626439
6286,2819,Atrial fibrillation,0.74,BRD-K89626439
6287,2819,Haematuria,0.74,BRD-K89626439
6288,2819,Hyponatraemia,0.74,BRD-K89626439
6289,2819,Bone pain,0.74,BRD-K89626439
6290,2819,Deafness,0.73,BRD-K89626439
6291,2819,Otitis media,0.73,BRD-K89626439
6292,2819,Metrorrhagia,0.73,BRD-K89626439
6293,2819,Hypoaesthesia,0.73,BRD-K89626439
6294,2819,Anorectal disorder,0.73,BRD-K89626439
6295,2819,Acidosis,0.73,BRD-K89626439
6296,2819,Hypercholesterolaemia,0.73,BRD-K89626439
6297,2819,Palpitations,0.73,BRD-K89626439
6298,2819,Eructation,0.73,BRD-K89626439
6299,2819,Aspartate aminotransferase increased,0.73,BRD-K89626439
6300,2819,Herpes zoster,0.73,BRD-K89626439
6301,2819,Oliguria,0.73,BRD-K89626439
6302,2819,Renal tubular disorder,0.72,BRD-K89626439
6303,2819,Urinary incontinence,0.72,BRD-K89626439
6304,2819,Lymphadenopathy,0.72,BRD-K89626439
6305,2819,Asthma,0.72,BRD-K89626439
6306,2819,Vasculitis,0.72,BRD-K89626439
6307,2819,Death,0.72,BRD-K89626439
6308,2819,Dysphagia,0.72,BRD-K89626439
6309,2819,Mood swings,0.72,BRD-K89626439
6310,2819,Polyuria,0.72,BRD-K89626439
6311,2819,Hyperbilirubinaemia,0.72,BRD-K89626439
6312,2819,Candida infection,0.72,BRD-K89626439
6313,2819,Enterocolitis,0.72,BRD-K89626439
6314,2819,Pleural effusion,0.71,BRD-K89626439
6315,2819,Pollakiuria,0.71,BRD-K89626439
6316,2819,Menorrhagia,0.71,BRD-K89626439
6317,2819,Hiccups,0.71,BRD-K89626439
6318,2819,Skin ulcer,0.71,BRD-K89626439
6319,2819,Arthropathy,0.71,BRD-K89626439
6320,2819,Neoplasm malignant,0.71,BRD-K89626439
6321,2819,Purpura,0.71,BRD-K89626439
6322,2819,Abscess,0.71,BRD-K89626439
6323,2819,Ear pain,0.71,BRD-K89626439
6324,2819,Cardiac fibrillation,0.71,BRD-K89626439
6325,2819,Dysuria,0.71,BRD-K89626439
6326,2819,Cataract,0.71,BRD-K89626439
6327,2819,Dermatitis exfoliative,0.71,BRD-K89626439
6328,2819,Sepsis,0.71,BRD-K89626439
6329,2819,Hepatic necrosis,0.71,BRD-K89626439
6330,2819,Hepatobiliary disease,0.71,BRD-K89626439
6331,2819,Hallucination,0.71,BRD-K89626439
6332,2819,Pleural disorder,0.7,BRD-K89626439
6333,2819,Hypomagnesaemia,0.7,BRD-K89626439
6334,2819,Alanine aminotransferase increased,0.7,BRD-K89626439
6335,2819,Hyperuricaemia,0.7,BRD-K89626439
6336,2819,Hypocalcaemia,0.7,BRD-K89626439
6337,2819,Hernia,0.7,BRD-K89626439
6338,2819,Blood creatinine increased,0.7,BRD-K89626439
6339,2819,Hyperkalaemia,0.7,BRD-K89626439
6340,2819,Urinary tract disorder,0.7,BRD-K89626439
6341,2819,Pulmonary embolism,0.7,BRD-K89626439
6342,2819,Herpes virus infection,0.7,BRD-K89626439
6343,2819,Renal pain,0.69,BRD-K89626439
6344,2819,Ascites,0.69,BRD-K89626439
6345,2819,Lung disorder,0.69,BRD-K89626439
6346,2819,Urine abnormality,0.69,BRD-K89626439
6347,2819,Thrombotic thrombocytopenic purpura,0.69,BRD-K89626439
6348,2819,Immunosuppression,0.69,BRD-K89626439
6349,2819,Nail disorder,0.69,BRD-K89626439
6350,2819,Hypoproteinaemia,0.69,BRD-K89626439
6351,2819,Azotaemia,0.69,BRD-K89626439
6352,2819,Hypoglycaemia,0.69,BRD-K89626439
6353,2819,Pulmonary oedema,0.69,BRD-K89626439
6354,2819,Urinary retention,0.68,BRD-K89626439
6355,2819,Interstitial lung disease,0.68,BRD-K89626439
6356,2819,Pericardial effusion,0.68,BRD-K89626439
6357,2819,Peripheral vascular disorder,0.68,BRD-K89626439
6358,2819,Bacterial infection,0.68,BRD-K89626439
6359,2819,Hyperlipidaemia,0.68,BRD-K89626439
6360,2819,Albuminuria,0.68,BRD-K89626439
6361,2819,Hypotonia,0.68,BRD-K89626439
6362,2819,Blood alkaline phosphatase increased,0.68,BRD-K89626439
6363,2819,Hyperplasia,0.68,BRD-K89626439
6364,2819,Neoplasm,0.67,BRD-K89626439
6365,2819,Generalised oedema,0.67,BRD-K89626439
6366,2819,Cellulitis,0.67,BRD-K89626439
6367,2819,Pelvic pain,0.67,BRD-K89626439
6368,2819,Skin hypertrophy,0.67,BRD-K89626439
6369,2819,Local reaction,0.67,BRD-K89626439
6370,2819,Lymphoedema,0.67,BRD-K89626439
6371,2819,Deep vein thrombosis,0.67,BRD-K89626439
6372,2819,Blood urea increased,0.67,BRD-K89626439
6373,2819,Pyuria,0.67,BRD-K89626439
6374,2819,Hypercalcaemia,0.67,BRD-K89626439
6375,2819,Blood lactate dehydrogenase increased,0.67,BRD-K89626439
6376,2819,Hypophosphataemia,0.67,BRD-K89626439
6377,2819,Pulmonary fibrosis,0.67,BRD-K89626439
6378,2819,Venous thrombosis,0.67,BRD-K89626439
6379,2819,Nephrotic syndrome,0.66,BRD-K89626439
6380,2819,Osteonecrosis,0.66,BRD-K89626439
6381,2819,Hypertriglyceridaemia,0.66,BRD-K89626439
6382,2819,Thrombosis,0.66,BRD-K89626439
6383,2819,Testicular disorder,0.66,BRD-K89626439
6384,2819,Gingival hyperplasia,0.66,BRD-K89626439
6385,2819,Fungal skin infection,0.66,BRD-K89626439
6386,2819,Cardiomegaly,0.66,BRD-K89626439
6387,2819,Hypoxia,0.66,BRD-K89626439
6388,2819,Bronchiolitis,0.65,BRD-K89626439
6389,2819,Haemoptysis,0.65,BRD-K89626439
6390,2819,Polycythaemia,0.65,BRD-K89626439
6391,2819,Pulmonary haemorrhage,0.65,BRD-K89626439
6392,2819,Azoospermia,0.65,BRD-K89626439
6393,2819,Leukoencephalopathy,0.65,BRD-K89626439
6394,2819,Fluid overload,0.65,BRD-K89626439
6395,2819,Renal tubular necrosis,0.65,BRD-K89626439
6396,2819,Gingivitis,0.65,BRD-K89626439
6397,2819,Benign neoplasm of skin,0.65,BRD-K89626439
6398,2819,Leukocytosis,0.65,BRD-K89626439
6399,2819,Lymphoproliferative disorder,0.65,BRD-K89626439
6400,2819,Skin cancer,0.65,BRD-K89626439
6401,2819,Atelectasis,0.65,BRD-K89626439
6402,2819,Hydronephrosis,0.65,BRD-K89626439
6403,2819,Hyperphosphataemia,0.65,BRD-K89626439
6404,2819,Haemolytic uraemic syndrome,0.64,BRD-K89626439
6405,2819,Hepatocellular injury,0.64,BRD-K89626439
6406,2819,Bladder pain,0.64,BRD-K89626439
6407,2819,Pyelonephritis,0.64,BRD-K89626439
6408,2819,Infection susceptibility increased,0.64,BRD-K89626439
6409,2819,Scrotal oedema,0.64,BRD-K89626439
6410,2819,Malignant melanoma,0.64,BRD-K89626439
6411,2819,Tetany,0.64,BRD-K89626439
6412,2819,Wound infection,0.64,BRD-K89626439
6413,2819,Blood cholesterol increased,0.64,BRD-K89626439
6414,2819,Paraesthesia oral,0.64,BRD-K89626439
6415,2819,Lymphoma,0.64,BRD-K89626439
6416,2819,Fibrosis,0.63,BRD-K89626439
6417,2819,Carcinogenicity,0.63,BRD-K89626439
6418,2819,Neoplasm skin,0.63,BRD-K89626439
6419,2819,Squamous cell carcinoma,0.63,BRD-K89626439
6420,2819,Fasting,0.63,BRD-K89626439
6421,2819,Progressive multifocal leukoencephalopathy,0.63,BRD-K89626439
6422,2819,Peritonitis,0.62,BRD-K89626439
6423,2819,Leukocytoclastic vasculitis,0.62,BRD-K89626439
6424,2819,Cytomegalovirus infection,0.61,BRD-K89626439
6425,2819,Graft loss,0.61,BRD-K89626439
6426,2819,Laboratory test abnormal,0.61,BRD-K89626439
6427,2819,Basal cell carcinoma,0.6,BRD-K89626439
6428,2813,Vomiting,0.96,BRD-K91263825
6429,2813,Headache,0.96,BRD-K91263825
6430,2813,Nausea,0.96,BRD-K91263825
6431,2813,Dizziness,0.91,BRD-K91263825
6432,2813,Pruritus,0.89,BRD-K91263825
6433,2813,Asthenia,0.89,BRD-K91263825
6434,2813,Constipation,0.89,BRD-K91263825
6435,2813,Rash,0.89,BRD-K91263825
6436,2813,Abdominal pain,0.88,BRD-K91263825
6437,2813,Diarrhoea,0.88,BRD-K91263825
6438,2813,Decreased appetite,0.85,BRD-K91263825
6439,2813,Urticaria,0.84,BRD-K91263825
6440,2813,Tachycardia,0.84,BRD-K91263825
6441,2813,Oedema,0.84,BRD-K91263825
6442,2813,Malaise,0.84,BRD-K91263825
6443,2813,Insomnia,0.84,BRD-K91263825
6444,2813,Paraesthesia,0.83,BRD-K91263825
6445,2813,Weight increased,0.83,BRD-K91263825
6446,2813,Fatigue,0.83,BRD-K91263825
6447,2813,Body temperature increased,0.82,BRD-K91263825
6448,2813,Anaemia,0.82,BRD-K91263825
6449,2813,Alopecia,0.81,BRD-K91263825
6450,2813,Somnolence,0.81,BRD-K91263825
6451,2813,Thrombocytopenia,0.81,BRD-K91263825
6452,2813,Muscle spasms,0.81,BRD-K91263825
6453,2813,Hypertension,0.81,BRD-K91263825
6454,2813,Dyspepsia,0.81,BRD-K91263825
6455,2813,Hypotension,0.8,BRD-K91263825
6456,2813,Flushing,0.8,BRD-K91263825
6457,2813,Dry mouth,0.79,BRD-K91263825
6458,2813,Hyperhidrosis,0.79,BRD-K91263825
6459,2813,Necrosis,0.79,BRD-K91263825
6460,2813,Confusional state,0.78,BRD-K91263825
6461,2813,Neuropathy peripheral,0.77,BRD-K91263825
6462,2813,Hallucination,0.77,BRD-K91263825
6463,2813,Tremor,0.76,BRD-K91263825
6464,2813,Palpitations,0.76,BRD-K91263825
6465,2813,Vision blurred,0.76,BRD-K91263825
6466,2813,Erectile dysfunction,0.75,BRD-K91263825
6467,2813,Hypoaesthesia,0.75,BRD-K91263825
6468,2813,Purpura,0.75,BRD-K91263825
6469,2813,Hepatitis,0.74,BRD-K91263825
6470,2813,Pollakiuria,0.74,BRD-K91263825
6471,2813,Stomatitis,0.74,BRD-K91263825
6472,2813,Jaundice,0.73,BRD-K91263825
6473,2813,Agitation,0.73,BRD-K91263825
6474,2813,Extrapyramidal disorder,0.73,BRD-K91263825
6475,2813,Dysgeusia,0.73,BRD-K91263825
6476,2813,Swelling,0.72,BRD-K91263825
6477,2813,Anxiety,0.72,BRD-K91263825
6478,2813,Orthostatic hypotension,0.72,BRD-K91263825
6479,2813,Petechiae,0.72,BRD-K91263825
6480,2813,Libido decreased,0.72,BRD-K91263825
6481,2813,Tinnitus,0.71,BRD-K91263825
6482,2813,Agranulocytosis,0.71,BRD-K91263825
6483,2813,Gingivitis,0.71,BRD-K91263825
6484,2813,Bone marrow failure,0.7,BRD-K91263825
6485,2813,Gynaecomastia,0.7,BRD-K91263825
6486,2813,Ataxia,0.7,BRD-K91263825
6487,2813,Atrioventricular block,0.7,BRD-K91263825
6488,2813,Eosinophilia,0.7,BRD-K91263825
6489,2813,Coordination abnormal,0.7,BRD-K91263825
6490,2813,Breast enlargement,0.7,BRD-K91263825
6491,2813,Hypertrophy,0.69,BRD-K91263825
6492,2813,Nightmare,0.69,BRD-K91263825
6493,2813,Hepatic necrosis,0.69,BRD-K91263825
6494,2813,Tongue discolouration,0.68,BRD-K91263825
6495,2813,Ileus,0.68,BRD-K91263825
6496,2813,Aplastic anaemia,0.68,BRD-K91263825
6497,2813,Mydriasis,0.68,BRD-K91263825
6498,2813,Disorientation,0.67,BRD-K91263825
6499,2813,Inappropriate antidiuretic hormone secretion,0.67,BRD-K91263825
6500,2813,Galactorrhoea,0.67,BRD-K91263825
6501,2813,Ileus paralytic,0.67,BRD-K91263825
6502,2813,Panic reaction,0.66,BRD-K91263825
6503,2813,Abdominal distension,0.66,BRD-K91263825
6504,2813,Delusion,0.66,BRD-K91263825
6505,2813,Parotid gland enlargement,0.66,BRD-K91263825
6506,2813,Psychotic disorder,0.66,BRD-K91263825
6507,2813,Nocturia,0.65,BRD-K91263825
6508,2813,Dependence,0.65,BRD-K91263825
6509,2813,Hypomania,0.64,BRD-K91263825
6510,2969,Nausea,0.89,BRD-K91960538
6511,2969,Vomiting,0.85,BRD-K91960538
6512,2969,Rash,0.85,BRD-K91960538
6513,2969,Pruritus,0.78,BRD-K91960538
6514,2969,Diarrhoea,0.77,BRD-K91960538
6515,2969,Headache,0.75,BRD-K91960538
6516,2969,Dizziness,0.71,BRD-K91960538
6517,2969,Oedema,0.7,BRD-K91960538
6518,2969,Abdominal pain,0.65,BRD-K91960538
6519,2969,Dyspnoea,0.63,BRD-K91960538
6520,2969,Asthenia,0.62,BRD-K91960538
6521,2969,Tremor,0.61,BRD-K91960538
6522,2969,Erythema,0.6,BRD-K91960538
6523,2969,Body temperature increased,0.59,BRD-K91960538
6524,2969,Urticaria,0.59,BRD-K91960538
6525,2969,Pain,0.59,BRD-K91960538
6526,2969,Hypertension,0.55,BRD-K91960538
6527,2969,Insomnia,0.55,BRD-K91960538
6528,2969,Myalgia,0.54,BRD-K91960538
6529,2969,Hypersensitivity,0.52,BRD-K91960538
6530,2969,Leukopenia,0.52,BRD-K91960538
6531,2969,Thrombocytopenia,0.51,BRD-K91960538
6532,2969,Constipation,0.51,BRD-K91960538
6533,2969,Cardiac failure,0.51,BRD-K91960538
6534,2969,Fatigue,0.51,BRD-K91960538
6535,2969,Dyspepsia,0.51,BRD-K91960538
6536,2969,Pharyngitis,0.5,BRD-K91960538
6537,2850,Headache,0.97,BRD-K93460210
6538,2850,Nausea,0.97,BRD-K93460210
6539,2850,Vomiting,0.96,BRD-K93460210
6540,2850,Asthenia,0.94,BRD-K93460210
6541,2850,Oedema,0.94,BRD-K93460210
6542,2850,Abdominal pain,0.92,BRD-K93460210
6543,2850,Myalgia,0.92,BRD-K93460210
6544,2850,Hyperhidrosis,0.91,BRD-K93460210
6545,2850,Pruritus,0.9,BRD-K93460210
6546,2850,Pain,0.9,BRD-K93460210
6547,2850,Erythema,0.89,BRD-K93460210
6548,2850,Diarrhoea,0.89,BRD-K93460210
6549,2850,Constipation,0.89,BRD-K93460210
6550,2850,Insomnia,0.89,BRD-K93460210
6551,2850,Confusional state,0.88,BRD-K93460210
6552,2850,Thrombocytopenia,0.88,BRD-K93460210
6553,2850,Tachycardia,0.87,BRD-K93460210
6554,2850,Hypoaesthesia,0.87,BRD-K93460210
6555,2850,Cough,0.87,BRD-K93460210
6556,2850,Decreased appetite,0.87,BRD-K93460210
6557,2850,Fatigue,0.87,BRD-K93460210
6558,2850,Dyspnoea,0.87,BRD-K93460210
6559,2850,Vision blurred,0.87,BRD-K93460210
6560,2850,Dry mouth,0.86,BRD-K93460210
6561,2850,Infection,0.86,BRD-K93460210
6562,2850,Anxiety,0.86,BRD-K93460210
6563,2850,Hypertension,0.86,BRD-K93460210
6564,2850,Paraesthesia,0.85,BRD-K93460210
6565,2850,Pharyngitis,0.85,BRD-K93460210
6566,2850,Chills,0.85,BRD-K93460210
6567,2850,Dermatitis,0.85,BRD-K93460210
6568,2850,Tremor,0.84,BRD-K93460210
6569,2850,Malaise,0.84,BRD-K93460210
6570,2850,Hepatitis,0.83,BRD-K93460210
6571,2850,Back pain,0.83,BRD-K93460210
6572,2850,Ataxia,0.83,BRD-K93460210
6573,2850,Flatulence,0.83,BRD-K93460210
6574,2850,Dysgeusia,0.83,BRD-K93460210
6575,2850,Alopecia,0.82,BRD-K93460210
6576,2850,Angina pectoris,0.82,BRD-K93460210
6577,2850,Tinnitus,0.82,BRD-K93460210
6578,2850,Anaemia,0.82,BRD-K93460210
6579,2850,Chest pain,0.82,BRD-K93460210
6580,2850,Nervousness,0.82,BRD-K93460210
6581,2850,Dyspepsia,0.82,BRD-K93460210
6582,2850,Flushing,0.82,BRD-K93460210
6583,2850,Psychotic disorder,0.82,BRD-K93460210
6584,2850,Convulsion,0.82,BRD-K93460210
6585,2850,Vertigo,0.81,BRD-K93460210
6586,2850,Epistaxis,0.81,BRD-K93460210
6587,2850,Palpitations,0.81,BRD-K93460210
6588,2850,Hypotension,0.81,BRD-K93460210
6589,2850,Leukopenia,0.81,BRD-K93460210
6590,2850,Urticaria,0.8,BRD-K93460210
6591,2850,Oedema peripheral,0.8,BRD-K93460210
6592,2850,Pancreatitis,0.8,BRD-K93460210
6593,2850,Sinusitis,0.8,BRD-K93460210
6594,2850,Stomatitis,0.8,BRD-K93460210
6595,2850,Agranulocytosis,0.8,BRD-K93460210
6596,2850,Arthralgia,0.8,BRD-K93460210
6597,2850,Muscle spasms,0.8,BRD-K93460210
6598,2850,Haemorrhage,0.8,BRD-K93460210
6599,2850,Syncope,0.8,BRD-K93460210
6600,2850,Ulcer,0.79,BRD-K93460210
6601,2850,Rhinitis,0.79,BRD-K93460210
6602,2850,Asthma,0.79,BRD-K93460210
6603,2850,Influenza,0.79,BRD-K93460210
6604,2850,Agitation,0.79,BRD-K93460210
6605,2850,Photosensitivity reaction,0.79,BRD-K93460210
6606,2850,Hallucination,0.79,BRD-K93460210
6607,2850,Eczema,0.78,BRD-K93460210
6608,2850,Angioedema,0.78,BRD-K93460210
6609,2850,Toxic epidermal necrolysis,0.78,BRD-K93460210
6610,2850,Hot flush,0.77,BRD-K93460210
6611,2850,Arthritis,0.77,BRD-K93460210
6612,2850,Hyperglycaemia,0.77,BRD-K93460210
6613,2850,Apathy,0.77,BRD-K93460210
6614,2850,Haematuria,0.77,BRD-K93460210
6615,2850,Vaginal inflammation,0.77,BRD-K93460210
6616,2850,Urinary tract infection,0.76,BRD-K93460210
6617,2850,Myocardial infarction,0.76,BRD-K93460210
6618,2850,Weight increased,0.76,BRD-K93460210
6619,2850,Haematemesis,0.76,BRD-K93460210
6620,2850,Thirst,0.76,BRD-K93460210
6621,2850,Abscess,0.76,BRD-K93460210
6622,2850,Conjunctivitis,0.76,BRD-K93460210
6623,2850,Dysphagia,0.76,BRD-K93460210
6624,2850,Cardiac fibrillation,0.76,BRD-K93460210
6625,2850,Dysuria,0.76,BRD-K93460210
6626,2850,Libido decreased,0.76,BRD-K93460210
6627,2850,Diplopia,0.76,BRD-K93460210
6628,2850,Face oedema,0.76,BRD-K93460210
6629,2850,Bronchitis,0.75,BRD-K93460210
6630,2850,Pollakiuria,0.75,BRD-K93460210
6631,2850,Gastrointestinal haemorrhage,0.75,BRD-K93460210
6632,2850,Tooth disorder,0.75,BRD-K93460210
6633,2850,Infarction,0.75,BRD-K93460210
6634,2850,Mouth ulceration,0.75,BRD-K93460210
6635,2850,Cerebrovascular accident,0.74,BRD-K93460210
